AV;15000
PC;1.00049e-08
Total number of counts;2012113
Mode;Fixed counts
Profile;Resolution
Real time;123.769
Live time;102.281

Energy [eV];Counts
10;0
20;0
30;0
40;0
50;0
60;0
70;0
80;0
90;2
100;2
110;5
120;10
130;23
140;62
150;134
160;202
170;383
180;760
190;1375
200;2599
210;5412
220;11739
230;23902
240;45649
250;74976
260;104389
270;124196
280;124007
290;104989
300;75122
310;46087
320;25520
330;13305
340;8018
350;5903
360;6113
370;6823
380;7659
390;7749
400;7463
410;6828
420;6107
430;5426
440;5489
450;6165
460;8329
470;12998
480;20968
490;33104
500;47931
510;62794
520;71167
530;70888
540;61756
550;46204
560;30889
570;18592
580;10564
590;6129
600;3883
610;2959
620;2706
630;2550
640;2525
650;2445
660;2527
670;2429
680;2455
690;2446
700;2471
710;2406
720;2423
730;2411
740;2487
750;2452
760;2663
770;2674
780;2747
790;2741
800;2694
810;2513
820;2408
830;2333
840;2070
850;1971
860;2005
870;1918
880;1820
890;1842
900;1814
910;1850
920;1824
930;1955
940;1802
950;1885
960;1821
970;1894
980;1917
990;1984
1000;1980
1010;2065
1020;2148
1030;2178
1040;2221
1050;2227
1060;2208
1070;2103
1080;2057
1090;1985
1100;1965
1110;1855
1120;1802
1130;1820
1140;1928
1150;1907
1160;1872
1170;1784
1180;1820
1190;1944
1200;1895
1210;2109
1220;2160
1230;2339
1240;2546
1250;2615
1260;2555
1270;2387
1280;2373
1290;2162
1300;2115
1310;2056
1320;1925
1330;1936
1340;1944
1350;1867
1360;1764
1370;1833
1380;1848
1390;1794
1400;1756
1410;1774
1420;1786
1430;1804
1440;1771
1450;1771
1460;1751
1470;1840
1480;1735
1490;1744
1500;1851
1510;1787
1520;1874
1530;1730
1540;1804
1550;1779
1560;1714
1570;1763
1580;1687
1590;1719
1600;1706
1610;1685
1620;1563
1630;1541
1640;1558
1650;1529
1660;1514
1670;1537
1680;1590
1690;1631
1700;1525
1710;1621
1720;1556
1730;1694
1740;1666
1750;1700
1760;1643
1770;1623
1780;1584
1790;1589
1800;1573
1810;1469
1820;1371
1830;1499
1840;1395
1850;1368
1860;1302
1870;1378
1880;1222
1890;1218
1900;1237
1910;1290
1920;1253
1930;1300
1940;1210
1950;1319
1960;1324
1970;1368
1980;1423
1990;1649
2000;1672
2010;1713
2020;1753
2030;1713
2040;1647
2050;1509
2060;1415
2070;1302
2080;1223
2090;1239
2100;1150
2110;1187
2120;1105
2130;1094
2140;1158
2150;1063
2160;1048
2170;1065
2180;1041
2190;1006
2200;1075
2210;1059
2220;1027
2230;1095
2240;1146
2250;1195
2260;1275
2270;1346
2280;1456
2290;1588
2300;1695
2310;1736
2320;1718
2330;1625
2340;1579
2350;1436
2360;1350
2370;1187
2380;1168
2390;1118
2400;1052
2410;991
2420;1021
2430;1013
2440;973
2450;951
2460;975
2470;953
2480;994
2490;955
2500;963
2510;986
2520;928
2530;979
2540;918
2550;944
2560;894
2570;962
2580;927
2590;896
2600;917
2610;905
2620;850
2630;924
2640;929
2650;899
2660;916
2670;893
2680;869
2690;937
2700;897
2710;882
2720;862
2730;826
2740;894
2750;845
2760;790
2770;817
2780;852
2790;855
2800;827
2810;819
2820;824
2830;839
2840;855
2850;849
2860;866
2870;806
2880;788
2890;824
2900;828
2910;746
2920;806
2930;771
2940;794
2950;767
2960;851
2970;807
2980;787
2990;828
3000;782
3010;809
3020;798
3030;754
3040;784
3050;781
