AV;15000
PC;1.00049e-08
Total number of counts;2000450
Mode;Fixed counts
Profile;Resolution
Real time;235.65
Live time;201.109

Energy [eV];Counts
10;0
20;0
30;0
40;0
50;0
60;0
70;0
80;0
90;5
100;7
110;11
120;20
130;52
140;98
150;174
160;319
170;568
180;1075
190;1969
200;3467
210;7061
220;14604
230;29302
240;54620
250;88989
260;123877
270;145956
280;146270
290;123198
300;87762
310;53544
320;28993
330;14881
340;8645
350;6768
360;6759
370;7943
380;8872
390;9277
400;8935
410;7861
420;6852
430;6111
440;6173
450;7133
460;9453
470;14851
480;24304
490;38970
500;56993
510;73876
520;84670
530;84035
540;72268
550;54559
560;35974
570;20879
580;11428
590;6278
600;3857
610;2966
620;2643
630;2512
640;2466
650;2339
660;2275
670;2298
680;2262
690;2390
700;2344
710;2307
720;2261
730;2296
740;2345
750;2295
760;2332
770;2388
780;2351
790;2387
800;2230
810;2243
820;2058
830;2085
840;1932
850;1829
860;1805
870;1784
880;1875
890;1795
900;1747
910;1726
920;1758
930;1725
940;1701
950;1749
960;1698
970;1688
980;1719
990;1684
1000;1731
1010;1673
1020;1691
1030;1714
1040;1672
1050;1754
1060;1769
1070;1719
1080;1727
1090;1613
1100;1676
1110;1608
1120;1538
1130;1552
1140;1547
1150;1499
1160;1546
1170;1586
1180;1557
1190;1509
1200;1670
1210;1701
1220;1731
1230;1856
1240;1856
1250;1976
1260;1985
1270;2046
1280;1964
1290;1801
1300;1768
1310;1556
1320;1563
1330;1499
1340;1479
1350;1470
1360;1413
1370;1394
1380;1383
1390;1364
1400;1396
1410;1413
1420;1428
1430;1413
1440;1417
1450;1457
1460;1526
1470;1612
1480;1727
1490;1640
1500;1600
1510;1583
1520;1579
1530;1455
1540;1387
1550;1360
1560;1347
1570;1291
1580;1220
1590;1250
1600;1292
1610;1230
1620;1241
1630;1186
1640;1212
1650;1258
1660;1232
1670;1233
1680;1188
1690;1252
1700;1209
1710;1219
1720;1248
1730;1219
1740;1223
1750;1265
1760;1222
1770;1251
1780;1239
1790;1200
1800;1158
1810;1231
1820;1084
1830;1164
1840;1143
1850;1101
1860;1015
1870;1021
1880;1036
1890;1010
1900;976
1910;944
1920;920
1930;977
1940;1006
1950;1052
1960;1024
1970;1048
1980;1124
1990;1150
2000;1182
2010;1247
2020;1207
2030;1195
2040;1217
2050;1146
2060;1082
2070;1030
2080;981
2090;963
2100;927
2110;914
2120;904
2130;944
2140;910
2150;891
2160;859
2170;896
2180;836
2190;855
2200;851
2210;860
2220;895
2230;880
2240;883
2250;890
2260;888
2270;990
2280;1022
2290;1029
2300;1061
2310;1036
2320;1033
2330;1023
2340;1033
2350;962
2360;898
2370;870
2380;827
2390;823
2400;834
2410;783
2420;804
2430;732
2440;766
2450;751
2460;778
2470;780
2480;752
2490;712
2500;680
2510;771
2520;691
2530;713
2540;720
2550;707
2560;695
2570;702
2580;687
2590;664
2600;700
2610;631
2620;656
2630;703
2640;678
2650;702
2660;649
2670;713
2680;662
2690;638
2700;603
2710;585
2720;581
2730;605
2740;622
2750;589
2760;629
2770;644
2780;585
2790;582
2800;580
2810;622
2820;541
2830;583
2840;598
2850;569
2860;595
2870;583
2880;535
2890;545
2900;548
2910;529
2920;510
2930;516
2940;569
2950;557
2960;511
2970;496
2980;517
2990;511
3000;525
3010;500
3020;507
3030;504
3040;551
3050;484
3060;507
3070;496
3080;481
3090;525
3100;478
3110;464
