AV;15000
PC;1.00049e-08
Total number of counts;10000320
Mode;Fixed counts
Profile;Resolution
Real time;450.517
Live time;343.175

Energy [eV];Counts
10;0
20;0
30;0
40;0
50;3
60;0
70;2
80;13
90;24
100;35
110;96
120;175
130;403
140;766
150;1508
160;2730
170;4893
180;9106
190;17251
200;34883
210;74051
220;158247
230;312375
240;547716
250;823972
260;1.0542e+06
270;1.13754e+06
280;1.03543e+06
290;796712
300;525355
310;299002
320;155287
330;80421
340;47603
350;34808
360;30962
370;29861
380;29268
390;28604
400;27865
410;26536
420;26064
430;25825
440;25623
450;26687
460;29177
470;34064
480;42501
490;54008
500;66646
510;76342
520;80096
530;76029
540;64436
550;49984
560;36049
570;25102
580;18247
590;14280
600;12201
610;11254
620;10795
630;10712
640;10731
650;10847
660;10873
670;11114
680;11106
690;11268
700;10990
710;10966
720;11078
730;10795
740;10906
750;10692
760;10775
770;10999
780;10944
790;10715
800;10747
810;10598
820;10425
830;10380
840;10293
850;10269
860;10370
870;10125
880;9993
890;9639
900;9728
910;9666
920;9489
930;9403
940;9404
950;9528
960;9345
970;9460
980;9380
990;9329
1000;9339
1010;9457
1020;9365
1030;9104
1040;9277
1050;8962
1060;9150
1070;9120
1080;8907
1090;9087
1100;8890
1110;8975
1120;9055
1130;8981
1140;8844
1150;8810
1160;8956
1170;8938
1180;8643
1190;8704
1200;8597
1210;8885
1220;8728
1230;8841
1240;8988
1250;8911
1260;8973
1270;8843
1280;8543
1290;8617
1300;8558
1310;8234
1320;8145
1330;8051
1340;8116
1350;7890
1360;7923
1370;7880
1380;7905
1390;7806
1400;7990
1410;7890
1420;7911
1430;8068
1440;8140
1450;8334
1460;8807
1470;8975
1480;9105
1490;9161
1500;8889
1510;8543
1520;8363
1530;7910
1540;7741
1550;7346
1560;7323
1570;7225
1580;7074
1590;6918
1600;6820
1610;7004
1620;6854
1630;6629
1640;6742
1650;6708
1660;6522
1670;6603
1680;6684
1690;6482
1700;6563
1710;6531
1720;6549
1730;6473
1740;6475
1750;6489
1760;6460
1770;6226
1780;6317
1790;6091
1800;6115
1810;6109
1820;5919
1830;5800
1840;5551
1850;5358
1860;5395
1870;5296
1880;5151
1890;5078
1900;4924
1910;4927
1920;5088
1930;4919
1940;4885
1950;4805
1960;4854
1970;4816
1980;4781
1990;4775
2000;4724
2010;4812
2020;4697
2030;4791
2040;4576
2050;4448
2060;4597
2070;4495
2080;4370
2090;4355
2100;4196
2110;4245
2120;4202
2130;4309
2140;4244
2150;4154
2160;4140
2170;4061
2180;4055
2190;4003
2200;3922
2210;4121
2220;3862
2230;3872
2240;3934
2250;3960
2260;4015
2270;3943
2280;3881
2290;3873
2300;4043
2310;4028
2320;3973
2330;3791
2340;3761
2350;3720
2360;3674
2370;3651
2380;3436
2390;3542
2400;3442
2410;3517
2420;3412
2430;3340
2440;3371
2450;3437
2460;3209
2470;3236
2480;3292
2490;3182
2500;3160
2510;3157
2520;3203
2530;3159
2540;3083
2550;3115
2560;3118
2570;3093
2580;3051
2590;3050
2600;2964
2610;2904
2620;2901
2630;2898
2640;2955
2650;2886
2660;2873
2670;2878
2680;2818
2690;2886
2700;2827
2710;2851
2720;2727
2730;2604
2740;2679
2750;2641
2760;2600
2770;2598
2780;2611
2790;2607
2800;2505
2810;2592
2820;2534
2830;2518
2840;2576
2850;2519
2860;2573
2870;2459
2880;2503
2890;2481
2900;2499
2910;2369
