AV;15000
PC;1.00049e-08
Total number of counts;2002385
Mode;Fixed counts
Profile;Resolution
Real time;111.705
Live time;90.6564

Energy [eV];Counts
10;0
20;0
30;0
40;0
50;0
60;0
70;1
80;1
90;1
100;1
110;2
120;19
130;19
140;63
150;110
160;233
170;383
180;755
190;1254
200;2581
210;5332
220;11754
230;23955
240;45380
250;75419
260;104278
270;123859
280;123211
290;104312
300;74790
310;45070
320;24462
330;12325
340;6752
350;5050
360;4932
370;5620
380;6210
390;6375
400;6294
410;5736
420;5014
430;4626
440;4829
450;5611
460;7926
470;12779
480;20761
490;33572
500;49093
510;63818
520;73024
530;72282
540;62025
550;46326
560;30900
570;17834
580;9703
590;5251
600;3100
610;2409
620;1989
630;1970
640;1799
650;1805
660;1868
670;1863
680;1863
690;1932
700;1892
710;1855
720;1926
730;1837
740;1948
750;2012
760;2059
770;2148
780;2256
790;2360
800;2239
810;2070
820;1936
830;1714
840;1620
850;1415
860;1473
870;1446
880;1380
890;1380
900;1365
910;1467
920;1432
930;1413
940;1502
950;1339
960;1430
970;1445
980;1448
990;1498
1000;1539
1010;1732
1020;1752
1030;1821
1040;1878
1050;1877
1060;1831
1070;1778
1080;1672
1090;1694
1100;1600
1110;1544
1120;1464
1130;1502
1140;1504
1150;1472
1160;1550
1170;1466
1180;1508
1190;1571
1200;1582
1210;1764
1220;1897
1230;2111
1240;2312
1250;2405
1260;2534
1270;2406
1280;2244
1290;2164
1300;1847
1310;1752
1320;1715
1330;1612
1340;1489
1350;1495
1360;1477
1370;1485
1380;1490
1390;1537
1400;1489
1410;1466
1420;1475
1430;1442
1440;1489
1450;1531
1460;1600
1470;1550
1480;1536
1490;1557
1500;1565
1510;1544
1520;1567
1530;1526
1540;1581
1550;1473
1560;1581
1570;1540
1580;1506
1590;1515
1600;1440
1610;1412
1620;1496
1630;1488
1640;1388
1650;1467
1660;1396
1670;1384
1680;1432
1690;1496
1700;1463
1710;1464
1720;1583
1730;1540
1740;1593
1750;1537
1760;1534
1770;1551
1780;1501
1790;1489
1800;1430
1810;1468
1820;1449
1830;1363
1840;1308
1850;1313
1860;1311
1870;1187
1880;1243
1890;1269
1900;1201
1910;1171
1920;1233
1930;1234
1940;1281
1950;1240
1960;1269
1970;1397
1980;1467
1990;1564
2000;1675
2010;1786
2020;1747
2030;1795
2040;1701
2050;1563
2060;1487
2070;1357
2080;1332
2090;1236
2100;1261
2110;1206
2120;1166
2130;1164
2140;1171
2150;1154
2160;1097
2170;1198
2180;1120
2190;1172
2200;1145
2210;1113
2220;1136
2230;1162
2240;1235
2250;1260
2260;1404
2270;1480
2280;1613
2290;1814
2300;1902
2310;1953
2320;1960
2330;1890
2340;1751
2350;1653
2360;1567
2370;1288
2380;1280
2390;1246
2400;1151
2410;1071
2420;1148
2430;1099
2440;1096
2450;1088
2460;1147
2470;1033
2480;1068
2490;1072
2500;1088
2510;1037
2520;1085
2530;1079
2540;1059
2550;1011
2560;1004
2570;1008
2580;1071
2590;1089
2600;1032
2610;1109
2620;1075
2630;966
2640;1027
2650;1045
2660;980
2670;1043
2680;995
2690;964
2700;945
2710;960
2720;990
2730;923
2740;921
2750;916
2760;964
2770;974
2780;953
2790;920
2800;959
2810;932
2820;961
2830;978
2840;964
2850;930
2860;954
2870;902
2880;895
2890;915
2900;928
2910;858
2920;914
2930;876
2940;908
2950;899
2960;934
2970;890
2980;858
2990;882
3000;854
