QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 3,3205403681	 1,4303052425	 1,7264950275	
 3,3405436233	 1,4109778404	 1,7286574841	
 3,3605468785	 1,3790881634	 1,7306590080	
 3,3805501338	 1,3494968414	 1,7326807976	
 3,4005533890	 1,3188648224	 1,7347848415	
 3,4205566442	 1,2740039825	 1,7369043827	
 3,4405598995	 1,2416851521	 1,7389738560	
 3,4605631547	 1,2204742432	 1,7410683632	
 3,4805664099	 1,1962628365	 1,7429292202	
 3,5005696652	 1,1811125278	 1,7450094223	
 3,5205729204	 1,1577153206	 1,7473208904	
 3,5405761756	 1,1346983910	 1,7494189739	
 3,5605794308	 1,1148655415	 1,7514932156	
 3,5805826861	 1,0992360115	 1,7535126209	
 3,6005859413	 1,0927271843	 1,7556285858	
 3,6205891965	 1,0845267773	 1,7577457428	
 3,6405924518	 1,0766577721	 1,7599916458	
 3,6605957070	 1,0704946518	 1,7620813847	
 3,6805989622	 1,0687077045	 1,7641878128	
 3,7006022174	 1,0662627220	 1,7664515972	
 3,7206054727	 1,0589337349	 1,7685806751	
 3,7406087279	 1,0561740398	 1,7706775665	
 3,7606119831	 1,0490894318	 1,7727136612	
 3,7806152384	 1,0456013680	 1,7746937275	
 3,8006184936	 1,0472059250	 1,7767226696	
 3,8206217488	 1,0443735123	 1,7789828777	
 3,8406250041	 1,0436856747	 1,7812108994	
 3,8606282593	 1,0388207436	 1,7832422256	
 3,8806315145	 1,0306012630	 1,7854058743	
 3,9006347697	 1,0257327557	 1,7876052856	
 3,9206380250	 1,0216534138	 1,7895114422	
 3,9406412802	 1,0147118568	 1,7913651466	
 3,9606445354	 1,0068953037	 1,7936050892	
 3,9806477907	 1,0030555725	 1,7958557606	
 4,0006510459	 0,9933805466	 1,7978167534	
 4,0206543011	 0,9854805470	 1,7998099327	
 4,0406575563	 0,9831190109	 1,8018865585	
 4,0606608116	 0,9843409061	 1,8039107323	
 4,0806640668	 0,9836816788	 1,8058574200	
 4,1006673220	 0,9769237041	 1,8079590797	
 4,1206705773	 0,9650588036	 1,8099427223	
 4,1406738325	 0,9472012520	 1,8119883537	
 4,1606770877	 0,9391522408	 1,8142235279	
 4,1806803430	 0,9424650669	 1,8163478374	
 4,2006835982	 0,9431219101	 1,8185043335	
 4,2206868534	 0,9347677231	 1,8207168579	
 4,2406901086	 0,9358310699	 1,8228900433	
 4,2606933639	 0,9586560726	 1,8249332905	
 4,2806966191	 0,9860777855	 1,8270182610	
 4,3006998743	 1,0255134106	 1,8290638924	
 4,3207031296	 1,0706460476	 1,8309497833	
 4,3407063848	 1,1214494705	 1,8327927589	
 4,3607096400	 1,1806750298	 1,8347239494	
 4,3807128952	 1,2508928776	 1,8366599083	
 4,4007161505	 1,3314056396	 1,8385958672	
 4,4207194057	 1,3981652260	 1,8407058716	
 4,4407226609	 1,4613842964	 1,8427276611	
 4,4607259162	 1,5069556236	 1,8446421623	
 4,4807291714	 1,5461087227	 1,8465912342	
 4,5007324266	 1,5954911709	 1,8485963345	
 4,5207356819	 1,6544103622	 1,8508291245	
 4,5407389371	 1,6945576668	 1,8530821800	
 4,5607421923	 1,7128205299	 1,8552935123	
 4,5807454475	 1,7293667793	 1,8574237823	
 4,6007487028	 1,7339086533	 1,8594574928	
 4,6207519580	 1,7308807373	 1,8614447117	
 4,6407552132	 1,7253863811	 1,8635070324	
 4,6607584685	 1,7023932934	 1,8654704094	
 4,6807617237	 1,6313266754	 1,8673598766	
 4,7007649789	 1,5650296211	 1,8695199490	
 4,7207682341	 1,5284407139	 1,8717098236	
 4,7407714894	 1,5080702305	 1,8738436699	
 4,7607747446	 1,4785993099	 1,8760669231	
 4,7807779998	 1,4127528667	 1,8781375885	
 4,8007812551	 1,3689887524	 1,8800652027	
 4,8207845103	 1,3432323933	 1,8822121620	
 4,8407877655	 1,3132536411	 1,8843090534	
 4,8607910208	 1,2938666344	 1,8862998486	
 4,8807942760	 1,2769317627	 1,8883085251	
 4,9007975312	 1,2627780437	 1,8906044960	
 4,9208007864	 1,2531030178	 1,8929708004	
 4,9408040417	 1,2431442738	 1,8950498104	
