QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,6356477737	 1,4462077618	
 0,0200032552	 0,6391727924	 1,4462089539	
 0,0400065105	 0,6408214569	 1,4462065697	
 0,0600097657	 0,6425464153	 1,4462065697	
 0,0800130209	 0,6433677673	 1,4461994171	
 0,1000162761	 0,6422674656	 1,4461994171	
 0,1200195314	 0,6434977055	 1,4462018013	
 0,1400227866	 0,6458866596	 1,4462089539	
 0,1600260418	 0,6480216980	 1,4462101460	
 0,1800292971	 0,6478452682	 1,4462149143	
 0,2000325523	 0,6484162807	 1,4462161064	
 0,2200358075	 0,6543612480	 1,4462149143	
 0,2400390628	 0,6505537033	 1,4462149143	
 0,2600423180	 0,6418907642	 1,4462172985	
 0,2800455732	 0,6400811672	 1,4462268353	
 0,3000488284	 0,6390297413	 1,4462196827	
 0,3200520837	 0,6371879578	 1,4462101460	
 0,3400553389	 0,6380331516	 1,4462029934	
 0,3600585941	 0,6415617466	 1,4461958408	
 0,3800618494	 0,6410002708	 1,4462089539	
 0,4000651046	 0,6401908398	 1,4462208748	
 0,4200683598	 0,6405866146	 1,4462184906	
 0,4400716150	 0,6402468681	 1,4462232590	
 0,4600748703	 0,6406390667	 1,4462316036	
 0,4800781255	 0,6417524815	 1,4462220669	
 0,5000813807	 0,6413018703	 1,4462208748	
 0,5200846360	 0,6375324726	 1,4462280273	
 0,5400878912	 0,6377005577	 1,4462435246	
 0,5600911464	 0,6418037415	 1,4462733269	
 0,5800944017	 0,6430625916	 1,4461421967	
 0,6000976569	 0,6615233421	 1,4463019371	
 0,6201009121	 0,7069492340	 1,4483320713	
 0,6401041673	 0,7565855980	 1,4519357681	
 0,6601074226	 0,8118557930	 1,4559388161	
 0,6801106778	 0,8799242973	 1,4597272873	
 0,7001139330	 0,9601068497	 1,4634656906	
 0,7201171883	 1,0505294800	 1,4673948288	
 0,7401204435	 1,1649453640	 1,4711284637	
 0,7601236987	 1,3125514984	 1,4749884605	
 0,7801269539	 1,4782989025	 1,4788281918	
 0,8001302092	 1,6416120529	 1,4822602272	
 0,8201334644	 1,7569100857	 1,4856171608	
 0,8401367196	 1,7904758453	 1,4888894558	
 0,8601399749	 1,7547905445	 1,4923751354	
 0,8801432301	 1,6554236412	 1,4956760406	
 0,9001464853	 1,5235471725	 1,4988481998	
 0,9201497406	 1,3716244698	 1,5027248859	
 0,9401529958	 1,2120008469	 1,5057158470	
 0,9601562510	 1,0735917091	 1,5079665184	
 0,9801595062	 0,9561157227	 1,5102994442	
 1,0001627615	 0,8513581753	 1,5124416351	
 1,0201660167	 0,7456541061	 1,5154469013	
 1,0401692719	 0,6428635120	 1,5187764168	
 1,0601725272	 0,5474209785	 1,5211498737	
 1,0801757824	 0,4632353783	 1,5228807926	
 1,1001790376	 0,3829920292	 1,5249824524	
 1,1201822928	 0,3068995476	 1,5275895596	
 1,1401855481	 0,2413690090	 1,5298330784	
 1,1601888033	 0,1905262470	 1,5315198898	
 1,1801920585	 0,1514434814	 1,5338706970	
 1,2001953138	 0,1221561432	 1,5365827084	
 1,2201985690	 0,1021277905	 1,5385735035	
 1,2402018242	 0,0871527195	 1,5406823158	
 1,2602050795	 0,0767827034	 1,5430283546	
 1,2802083347	 0,0707077980	 1,5451180935	
 1,3002115899	 0,0670897961	 1,5473198891	
 1,3202148451	 0,0645732880	 1,5497839451	
 1,3402181004	 0,0625765324	 1,5520596504	
 1,3602213556	 0,0613677502	 1,5541970730	
 1,3802246108	 0,0613212585	 1,5563285351	
 1,4002278661	 0,0614106655	 1,5585100651	
 1,4202311213	 0,0614392757	 1,5605652332	
 1,4402343765	 0,0616991520	 1,5627753735	
 1,4602376317	 0,0621795654	 1,5649950504	
 1,4802408870	 0,0632405281	 1,5669703484	
 1,5002441422	 0,0648903847	 1,5691399574	
 1,5202473974	 0,0663948059	 1,5714013577	
 1,5402506527	 0,0677561760	 1,5732634068	
 1,5602539079	 0,0693047047	 1,5750122070	
 1,5802571631	 0,0721502304	 1,5769314766	
 1,6002604184	 0,0756072998	 1,5787982941	
 1,6202636736	 0,0794398785	 1,5808188915	
 1,6402669288	 0,0833010674	 1,5830075741	
 1,6602701840	 0,0882148743	 1,5850007534	
 1,6802734393	 0,0946295261	 1,5872299671	
 1,7002766945	 0,1025211811	 1,5894973278	
 1,7202799497	 0,1121032238	 1,5914702415	
 1,7402832050	 0,1249146461	 1,5936648846	
 1,7602864602	 0,1408731937	 1,5956389904	
 1,7802897154	 0,1578569412	 1,5975677967	
 1,8002929707	 0,1768374443	 1,5999138355	
 1,8202962259	 0,1973783970	 1,6023230553	
 1,8402994811	 0,2176558971	 1,6044890881	
 1,8603027363	 0,2377724648	 1,6063535213	
 1,8803059916	 0,2563452721	 1,6082954407	
 1,9003092468	 0,2718782425	 1,6102242470	
 1,9203125020	 0,2861976624	 1,6121852398	
 1,9403157573	 0,2989614010	 1,6142475605	
 1,9603190125	 0,3122019768	 1,6163015366	
 1,9803222677	 0,3254032135	 1,6184592247	
 2,0003255229	 0,3373837471	 1,6206657887	
 2,0203287782	 0,3517436981	 1,6228711605	
 2,0403320334	 0,3670167923	 1,6247439384	
 2,0603352886	 0,3833985329	 1,6267228127	
 2,0803385439	 0,4005050659	 1,6288185120	
 2,1003417991	 0,4196906090	 1,6310834885	
 2,1203450543	 0,4423677921	 1,6333210468	
 2,1403483096	 0,4642355442	 1,6352283955	
 2,1603515648	 0,4879343510	 1,6371071339	
 2,1803548200	 0,5118846893	 1,6392135620	
 2,2003580752	 0,5353832245	 1,6413760185	
 2,2203613305	 0,5638515949	 1,6432881355	
 2,2403645857	 0,5959117413	 1,6452658176	
 2,2603678409	 0,6221258640	 1,6473853588	
 2,2803710962	 0,6464016438	 1,6495478153	
 2,3003743514	 0,6722831726	 1,6516494751	
 2,3203776066	 0,6993985176	 1,6536831856	
 2,3403808618	 0,7304143906	 1,6558551788	
 2,3603841171	 0,7573735714	 1,6578698158	
 2,3803873723	 0,7864820957	 1,6596484184	
 2,4003906275	 0,8167898655	 1,6615498066	
 2,4203938828	 0,8482539654	 1,6635620594	
 2,4403971380	 0,8867478371	 1,6657412052	
 2,4604003932	 0,9276390076	 1,6680753231	
 2,4804036485	 0,9609258175	 1,6702520847	
 2,5004069037	 0,9987163544	 1,6721725464	
 2,5204101589	 1,0405850410	 1,6740345955	
 2,5404134141	 1,0874307156	 1,6760301590	
 2,5604166694	 1,1431992054	 1,6781389713	
 2,5804199246	 1,2046480179	 1,6799521446	
 2,6004231798	 1,2689578533	 1,6817927361	
 2,6204264351	 1,3403820992	 1,6838765144	
 2,6404296903	 1,4266598225	 1,6859734058	
 2,6604329455	 1,5114986897	 1,6881132126	
 2,6804362007	 1,5773332119	 1,6900944710	
 2,7004394560	 1,6320788860	 1,6920232773	
 2,7204427112	 1,6705870628	 1,6941297054	
 2,7404459664	 1,6834831238	 1,6961979866	
 2,7604492217	 1,6724193096	 1,6983079910	
 2,7804524769	 1,6112649441	 1,7003548145	
 2,8004557321	 1,5303993225	 1,7023253441	
 2,8204589874	 1,4583909512	 1,7044615746	
 2,8404622426	 1,3703429699	 1,7065823078	
 2,8604654978	 1,2810325623	 1,7087340355	
 2,8804687530	 1,1984252930	 1,7108082771	
 2,9004720083	 1,1112332344	 1,7127108574	
 2,9204752635	 1,0230553150	 1,7148029804	
 2,9404785187	 0,9340834618	 1,7170095444	
 2,9604817740	 0,8483552933	 1,7191410065	
 2,9804850292	 0,7673537731	 1,7212176323	
 3,0004882844	 0,6939005852	 1,7232668400	
 3,0204915396	 0,6205844879	 1,7252469063	
 3,0404947949	 0,5506062508	 1,7271482944	
 3,0604980501	 0,4772949219	 1,7291975021	
 3,0805013053	 0,4011905193	 1,7313826084	
 3,1005045606	 0,3326487541	 1,7334663868	
 3,1205078158	 0,2725601196	 1,7355215549	
 3,1405110710	 0,2186441422	 1,7375934124	
 3,1605143263	 0,1711630821	 1,7396807671	
 3,1805175815	 0,1351177692	 1,7418503761	
 3,2005208367	 0,1084375381	 1,7437732220	
 3,2205240919	 0,0891268253	 1,7459177971	
 3,2405273472	 0,0757038593	 1,7482531071	
 3,2605306024	 0,0670325756	 1,7501866817	
 3,2805338576	 0,0630962849	 1,7522871494	
 3,3005371129	 0,0626003742	 1,7544257641	
 3,3205403681	 0,0624668598	 1,7564678192	
 3,3405436233	 0,0647795200	 1,7585635185	
 3,3605468785	 0,0683617592	 1,7607414722	
 3,3805501338	 0,0713109970	 1,7627930641	
 3,4005533890	 0,0760912895	 1,7649424076	
 3,4205566442	 0,0823915005	 1,7671000957	
 3,4405598995	 0,0887775421	 1,7690658569	
 3,4605631547	 0,0977885723	 1,7712295055	
 3,4805664099	 0,1093399525	 1,7732095718	
 3,5005696652	 0,1232087612	 1,7751419544	
