QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,2937591076	 1,4499509335	
 0,0200032552	 0,2932393551	 1,4499497414	
 0,0400065105	 0,2936434746	 1,4499497414	
 0,0600097657	 0,2930331230	 1,4499497414	
 0,0800130209	 0,2940559387	 1,4499461651	
 0,1000162761	 0,2971625328	 1,4499473572	
 0,1200195314	 0,2939927578	 1,4499568939	
 0,1400227866	 0,2927458286	 1,4499545097	
 0,1600260418	 0,2931296825	 1,4499342442	
 0,1800292971	 0,2908003330	 1,4499342442	
 0,2000325523	 0,2885437012	 1,4499533176	
 0,2200358075	 0,2902555466	 1,4499533176	
 0,2400390628	 0,2934277058	 1,4499425888	
 0,2600423180	 0,2893888950	 1,4499413967	
 0,2800455732	 0,2872192860	 1,4499449730	
 0,3000488284	 0,2867639065	 1,4499425888	
 0,3200520837	 0,2861988544	 1,4499342442	
 0,3400553389	 0,2890968323	 1,4499342442	
 0,3600585941	 0,2913403511	 1,4499354362	
 0,3800618494	 0,2900159359	 1,4500379562	
 0,4000651046	 0,2900874615	 1,4500546455	
 0,4200683598	 0,2900886536	 1,4499855042	
 0,4400716150	 0,2913141251	 1,4499950409	
 0,4600748703	 0,2910792828	 1,4499926567	
 0,4800781255	 0,2913880348	 1,4499771595	
 0,5000813807	 0,2925848961	 1,4499735832	
 0,5200846360	 0,2911508083	 1,4499902725	
 0,5400878912	 0,2904105186	 1,4499950409	
 0,5600911464	 0,2910470963	 1,4499914646	
 0,5800944017	 0,2909207344	 1,4499866962	
 0,6000976569	 0,2903318405	 1,4499866962	
 0,6201009121	 0,2909779549	 1,4499795437	
 0,6401041673	 0,2928042412	 1,4499831200	
 0,6601074226	 0,2937495708	 1,4499950409	
 0,6801106778	 0,2910709381	 1,4499926567	
 0,7001139330	 0,2927768230	 1,4499831200	
 0,7201171883	 0,2903687954	 1,4499783516	
 0,7401204435	 0,2866935730	 1,4499890804	
 0,7601236987	 0,2917766571	 1,4499986172	
 0,7801269539	 0,2931380272	 1,4499986172	
 0,8001302092	 0,2893197536	 1,4499831200	
 0,8201334644	 0,2909564972	 1,4499700069	
 0,8401367196	 0,2939200401	 1,4499831200	
 0,8601399749	 0,2935993671	 1,4499950409	
 0,8801432301	 0,2910625935	 1,4499974251	
 0,9001464853	 0,2933168411	 1,4499878883	
 0,9201497406	 0,2946567535	 1,4499795437	
 0,9401529958	 0,2919352055	 1,4499962330	
 0,9601562510	 0,2955508232	 1,4500045776	
 0,9801595062	 0,2965342999	 1,4499950409	
 1,0001627615	 0,2929782867	 1,4499890804	
 1,0201660167	 0,2943575382	 1,4499890804	
 1,0401692719	 0,2971589565	 1,4499831200	
 1,0601725272	 0,2947664261	 1,4499890804	
 1,0801757824	 0,2937364578	 1,4505052567	
 1,1001790376	 0,3015792370	 1,4506447315	
 1,1201822928	 0,3279936314	 1,4509677887	
 1,1401855481	 0,3696155548	 1,4534437656	
 1,1601888033	 0,4219150543	 1,4571177959	
 1,1801920585	 0,4944157600	 1,4607501030	
 1,2001953138	 0,5690002441	 1,4644718170	
 1,2201985690	 0,6371164322	 1,4681887627	
 1,2402018242	 0,7015645504	 1,4716255665	
 1,2602050795	 0,7658553123	 1,4756953716	
 1,2802083347	 0,8324408531	 1,4797079563	
 1,3002115899	 0,8962941170	 1,4830720425	
 1,3202148451	 0,9583175182	 1,4863896370	
 1,3402181004	 1,0127460957	 1,4895999432	
 1,3602213556	 1,0479712486	 1,4928627014	
 1,3802246108	 1,0774874687	 1,4961218834	
 1,4002278661	 1,1172139645	 1,4996063709	
 1,4202311213	 1,1310458183	 1,5032231808	
 1,4402343765	 1,1295568943	 1,5064895153	
 1,4602376317	 1,1410474777	 1,5093183517	
 1,4802408870	 1,1413848400	 1,5113604069	
 1,5002441422	 1,1438703537	 1,5137958527	
 1,5202473974	 1,1433088779	 1,5164911747	
 1,5402506527	 1,1406683922	 1,5186774731	
 1,5602539079	 1,1343538761	 1,5211296082	
 1,5802571631	 1,1221301556	 1,5235388279	
 1,6002604184	 1,1187303066	 1,5258955956	
 1,6202636736	 1,1062324047	 1,5283524990	
 1,6402669288	 1,0920774937	 1,5304493904	
 1,6602701840	 1,0829758644	 1,5324020386	
 1,6802734393	 1,0719668865	 1,5350043774	
 1,7002766945	 1,0564434528	 1,5374612808	
 1,7202799497	 1,0378837585	 1,5394449234	
 1,7402832050	 1,0272157192	 1,5417921543	
 1,7602864602	 1,0223400593	 1,5442025661	
 1,7802897154	 1,0020232201	 1,5461683273	
 1,8002929707	 0,9721553326	 1,5480422974	
 1,8202962259	 0,9549403191	 1,5500938892	
 1,8402994811	 0,9445524216	 1,5520226955	
 1,8603027363	 0,9241032600	 1,5540111065	
 1,8803059916	 0,9020650387	 1,5561115742	
 1,9003092468	 0,8853793144	 1,5580248833	
 1,9203125020	 0,8682477474	 1,5600383282	
 1,9403157573	 0,8519160748	 1,5624082088	
 1,9603190125	 0,8315455914	 1,5647232533	
 1,9803222677	 0,8052384853	 1,5666282177	
 2,0003255229	 0,7821774483	 1,5686810017	
 2,0203287782	 0,7642567158	 1,5708637238	
 2,0403320334	 0,7416427135	 1,5726506710	
 2,0603352886	 0,7138156891	 1,5744590759	
 2,0803385439	 0,6986868382	 1,5765571594	
 2,1003417991	 0,6778168678	 1,5785944462	
 2,1203450543	 0,6512403488	 1,5806806087	
 2,1403483096	 0,6304574013	 1,5826487541	
 2,1603515648	 0,6095004082	 1,5844702721	
 2,1803548200	 0,5945539474	 1,5865314007	
 2,2003580752	 0,5759203434	 1,5887939930	
 2,2203613305	 0,5520808697	 1,5908384323	
 2,2403645857	 0,5337059498	 1,5930366516	
 2,2603678409	 0,5221319199	 1,5952885151	
 2,2803710962	 0,5046594143	 1,5971314907	
 2,3003743514	 0,4914152622	 1,5992391109	
 2,3203776066	 0,4854369164	 1,6013705730	
 2,3403808618	 0,4789876938	 1,6033339500	
 2,3603841171	 0,4797267914	 1,6053080559	
 2,3803873723	 0,4886972904	 1,6072249413	
 2,4003906275	 0,4974424839	 1,6092097759	
 2,4203938828	 0,5069661140	 1,6112577915	
 2,4403971380	 0,5225622654	 1,6133522987	
 2,4604003932	 0,5352127552	 1,6154551506	
 2,4804036485	 0,5516922474	 1,6175222397	
 2,5004069037	 0,5685007572	 1,6196107864	
 2,5204101589	 0,5775511265	 1,6217243671	
 2,5404134141	 0,5897438526	 1,6236424446	
 2,5604166694	 0,6063508987	 1,6255593300	
 2,5804199246	 0,6240189075	 1,6275572777	
 2,6004231798	 0,6328451633	 1,6296243668	
 2,6204264351	 0,6381392479	 1,6317653656	
 2,6404296903	 0,6472194195	 1,6337132454	
 2,6604329455	 0,6586253643	 1,6357970238	
 2,6804362007	 0,6776487827	 1,6378796101	
 2,7004394560	 0,6961512566	 1,6398715973	
 2,7204427112	 0,7192397118	 1,6419267654	
 2,7404459664	 0,7409465313	 1,6439211369	
 2,7604492217	 0,7649755478	 1,6460239887	
 2,7804524769	 0,7966709137	 1,6481959820	
 2,8004557321	 0,8204925060	 1,6502964497	
 2,8204589874	 0,8477294445	 1,6523432732	
 2,8404622426	 0,8854448795	 1,6543793678	
 2,8604654978	 0,9161591530	 1,6564321518	
 2,8804687530	 0,9411180019	 1,6583108902	
 2,9004720083	 0,9693729877	 1,6600954533	
 2,9204752635	 0,9957432747	 1,6620326042	
 2,9404785187	 1,0069417953	 1,6640806198	
 2,9604817740	 1,0138034821	 1,6662418842	
 2,9804850292	 1,0300445557	 1,6684830189	
 3,0004882844	 1,0367715359	 1,6705369949	
 3,0204915396	 1,0455465317	 1,6724109650	
 3,0404947949	 1,0502040386	 1,6742765903	
 3,0604980501	 1,0498356819	 1,6762876511	
 3,0805013053	 1,0523140430	 1,6783916950	
 3,1005045606	 1,0469090939	 1,6801941395	
 3,1205078158	 1,0479676723	 1,6820013523	
 3,1405110710	 1,0484755039	 1,6840112209	
 3,1605143263	 1,0399246216	 1,6861712933	
 3,1805175815	 1,0343480110	 1,6883289814	
 3,2005208367	 1,0269069672	 1,6902089119	
 3,2205240919	 1,0200262070	 1,6920125484	
 3,2405273472	 1,0228621960	 1,6939520836	
 3,2605306024	 1,0233545303	 1,6959738731	
 3,2805338576	 1,0140025616	 1,6980779171	
 3,3005371129	 0,9986996651	 1,7001032829	
 3,3205403681	 0,9919977188	 1,7019593716	
 3,3405436233	 0,9877979755	 1,7040872574	
 3,3605468785	 0,9674000740	 1,7062592506	
 3,3805501338	 0,9503984451	 1,7082762718	
 3,4005533890	 0,9374463558	 1,7102551460	
 3,4205566442	 0,9217095375	 1,7122900486	
 3,4405598995	 0,9128677845	 1,7143177986	
 3,4605631547	 0,8992838860	 1,7163085938	
 3,4805664099	 0,8804023266	 1,7183136940	
 3,5005696652	 0,8673512936	 1,7203426361	
