QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,9712207317	 1,4460813999	
 0,0200032552	 0,9609067440	 1,4460778236	
 0,0400065105	 0,9620821476	 1,4460790157	
 0,0600097657	 0,9707701206	 1,4460813999	
 0,0800130209	 0,9706306458	 1,4460849762	
 0,1000162761	 0,9621930122	 1,4460766315	
 0,1200195314	 0,9618270397	 1,4460659027	
 0,1400227866	 0,9673583508	 1,4460647106	
 0,1600260418	 0,9686815739	 1,4460670948	
 0,1800292971	 0,9649252892	 1,4460706711	
 0,2000325523	 0,9613990784	 1,4460647106	
 0,2200358075	 0,9622359276	 1,4460754395	
 0,2400390628	 0,9662044048	 1,4460837841	
 0,2600423180	 0,9679245949	 1,4460706711	
 0,2800455732	 0,9704017639	 1,4460575581	
 0,3000488284	 0,9741652012	 1,4460575581	
 0,3200520837	 0,9702003002	 1,4460670948	
 0,3400553389	 0,9638857841	 1,4460670948	
 0,3600585941	 0,9655618668	 1,4460587502	
 0,3800618494	 0,9690344334	 1,4460623264	
 0,4000651046	 0,9707510471	 1,4460647106	
 0,4200683598	 0,9669041634	 1,4460611343	
 0,4400716150	 0,9594082832	 1,4460730553	
 0,4600748703	 0,9636092186	 1,4460766315	
 0,4800781255	 0,9715330601	 1,4460635185	
 0,5000813807	 0,9701931477	 1,4460611343	
 0,5200846360	 0,9617054462	 1,4460599422	
 0,5400878912	 0,9592676163	 1,4460682869	
 0,5600911464	 0,9631752968	 1,4460802078	
 0,5800944017	 0,9700167179	 1,4460706711	
 0,6000976569	 0,9684216976	 1,4460730553	
 0,6201009121	 0,9618794918	 1,4460861683	
 0,6401041673	 0,9679377079	 1,4460813999	
 0,6601074226	 0,9695327282	 1,4460766315	
 0,6801106778	 0,9601664543	 1,4460682869	
 0,7001139330	 0,9561526775	 1,4460527897	
 0,7201171883	 0,9575879574	 1,4460611343	
 0,7401204435	 0,9623694420	 1,4460813999	
 0,7601236987	 0,9699392319	 1,4460813999	
 0,7801269539	 0,9654915333	 1,4460754395	
 0,8001302092	 0,9597492218	 1,4460694790	
 0,8201334644	 0,9587740898	 1,4460659027	
 0,8401367196	 0,9549999237	 1,4460825920	
 0,8601399749	 0,9606218338	 1,4460802078	
 0,8801432301	 0,9650218487	 1,4460647106	
 0,9001464853	 0,9667885303	 1,4460670948	
 0,9201497406	 0,9607958794	 1,4460706711	
 0,9401529958	 0,9556698799	 1,4460659027	
 0,9601562510	 0,9656548500	 1,4460599422	
 0,9801595062	 0,9665393829	 1,4461207390	
 1,0001627615	 0,9890389442	 1,4465773106	
 1,0201660167	 1,0648238659	 1,4483690262	
 1,0401692719	 1,1714029312	 1,4516425133	
 1,0601725272	 1,3255143166	 1,4555680752	
 1,0801757824	 1,5144312382	 1,4592993259	
 1,1001790376	 1,6783642769	 1,4630472660	
 1,1201822928	 1,7744827271	 1,4669179916	
 1,1401855481	 1,7696821690	 1,4707195759	
 1,1601888033	 1,6740334034	 1,4744889736	
 1,1801920585	 1,5238225460	 1,4783132076	
 1,2001953138	 1,3697898388	 1,4819777012	
 1,2201985690	 1,2278532982	 1,4853942394	
 1,2402018242	 1,1045014858	 1,4887011051	
 1,2602050795	 1,0010409355	 1,4921164513	
 1,2802083347	 0,8910608292	 1,4952516556	
 1,3002115899	 0,7871246338	 1,4984774590	
 1,3202148451	 0,7110393047	 1,5024435520	
 1,3402181004	 0,6357705593	 1,5058529377	
 1,3602213556	 0,5504381657	 1,5084946156	
 1,3802246108	 0,4701077938	 1,5105128288	
 1,4002278661	 0,3924143314	 1,5124261379	
 1,4202311213	 0,3304982185	 1,5154433250	
 1,4402343765	 0,2787947655	 1,5184414387	
 1,4602376317	 0,2246379852	 1,5210151672	
 1,4802408870	 0,1807880402	 1,5229678154	
 1,5002441422	 0,1500034332	 1,5250647068	
 1,5202473974	 0,1260554790	 1,5278565884	
 1,5402506527	 0,1109325886	 1,5302121639	
 1,5602539079	 0,1008927822	 1,5320050716	
 1,5802571631	 0,0930368900	 1,5342915058	
 1,6002604184	 0,0892806053	 1,5369272232	
 1,6202636736	 0,0872004032	 1,5388894081	
 1,6402669288	 0,0859737396	 1,5410673618	
 1,6602701840	 0,0857722759	 1,5434300900	
 1,6802734393	 0,0856757164	 1,5456318855	
 1,7002766945	 0,0864040852	 1,5478718281	
 1,7202799497	 0,0873708725	 1,5502643585	
 1,7402832050	 0,0886702538	 1,5524756908	
 1,7602864602	 0,0905072689	 1,5545916557	
 1,7802897154	 0,0928115845	 1,5567862988	
 1,8002929707	 0,0950717926	 1,5589749813	
 1,8202962259	 0,0970971584	 1,5610551834	
 1,8402994811	 0,0992214680	 1,5633285046	
 1,8603027363	 0,1016306877	 1,5655124187	
 1,8803059916	 0,1048767567	 1,5675520897	
 1,9003092468	 0,1077759266	 1,5698003769	
 1,9203125020	 0,1109349728	 1,5719068050	
 1,9403157573	 0,1149713993	 1,5735995770	
 1,9603190125	 0,1195621490	 1,5756273270	
 1,9803222677	 0,1258277893	 1,5776658058	
 2,0003255229	 0,1334130764	 1,5794754028	
 2,0203287782	 0,1433050632	 1,5814971924	
 2,0403320334	 0,1564049721	 1,5837597847	
 2,0603352886	 0,1732206345	 1,5859341621	
 2,0803385439	 0,1924240589	 1,5880739689	
 2,1003417991	 0,2160751820	 1,5903937817	
 2,1203450543	 0,2420413494	 1,5925180912	
 2,1403483096	 0,2645635605	 1,5946221352	
 2,1603515648	 0,2874600887	 1,5966451168	
 2,1803548200	 0,3104782104	 1,5987789631	
 2,2003580752	 0,3313124180	 1,6012454033	
 2,2203613305	 0,3486430645	 1,6035664082	
 2,2403645857	 0,3660249710	 1,6054308414	
 2,2603678409	 0,3825807571	 1,6072344780	
 2,2803710962	 0,3983306885	 1,6091942787	
 2,3003743514	 0,4152953625	 1,6112935543	
 2,3203776066	 0,4343414307	 1,6135346889	
 2,3403808618	 0,4552292824	 1,6155111790	
 2,3603841171	 0,4783773422	 1,6175115108	
 2,3803873723	 0,5037701130	 1,6198861599	
 2,4003906275	 0,5297231674	 1,6220295429	
 2,4203938828	 0,5554926395	 1,6239631176	
 2,4403971380	 0,5779826641	 1,6259908676	
 2,4604003932	 0,6069707870	 1,6278123856	
 2,4804036485	 0,6390941143	 1,6300964355	
 2,5004069037	 0,6669068336	 1,6325771809	
 2,5204101589	 0,6968462467	 1,6344833374	
 2,5404134141	 0,7282173634	 1,6365122795	
 2,5604166694	 0,7575356960	 1,6385006905	
 2,5804199246	 0,7915341854	 1,6406083107	
 2,6004231798	 0,8285284042	 1,6426408291	
 2,6204264351	 0,8662939072	 1,6445267200	
 2,6404296903	 0,9073185921	 1,6467046738	
 2,6604329455	 0,9443771839	 1,6488313675	
 2,6804362007	 0,9870815277	 1,6508924961	
 2,7004394560	 1,0382103920	 1,6528344154	
 2,7204427112	 1,0873162746	 1,6549360752	
 2,7404459664	 1,1425518990	 1,6570651531	
 2,7604492217	 1,2154185772	 1,6590750217	
 2,7804524769	 1,3083744049	 1,6609859467	
 2,8004557321	 1,3887643814	 1,6628289223	
 2,8204589874	 1,4589488506	 1,6649162769	
 2,8404622426	 1,5434253216	 1,6671621799	
 2,8604654978	 1,6091406345	 1,6694509983	
 2,8804687530	 1,6485190392	 1,6715109348	
 2,9004720083	 1,6664862633	 1,6732716560	
 2,9204752635	 1,6478896141	 1,6753184795	
 2,9404785187	 1,6112792492	 1,6775572300	
 2,9604817740	 1,5871536732	 1,6794228554	
 2,9804850292	 1,5179216862	 1,6812920570	
 3,0004882844	 1,4289772511	 1,6833078861	
 3,0204915396	 1,3625228405	 1,6855454445	
 3,0404947949	 1,2695348263	 1,6877281666	
 3,0604980501	 1,1932504177	 1,6896879673	
 3,0805013053	 1,1154460907	 1,6917073727	
 3,1005045606	 1,0365939140	 1,6938245296	
 3,1205078158	 0,9925293922	 1,6959214211	
 3,1405110710	 0,9309649467	 1,6980350018	
 3,1605143263	 0,8600497246	 1,7001354694	
 3,1805175815	 0,8128619194	 1,7021548748	
 3,2005208367	 0,7642424107	 1,7043054104	
 3,2205240919	 0,7107603550	 1,7064857483	
 3,2405273472	 0,6634259224	 1,7086672783	
 3,2605306024	 0,6013321877	 1,7107439041	
 3,2805338576	 0,5478453636	 1,7126905918	
 3,3005371129	 0,5085504055	 1,7148077488	
 3,3205403681	 0,4487454891	 1,7169988155	
 3,3405436233	 0,3922832012	 1,7190897465	
 3,3605468785	 0,3426432610	 1,7211878300	
 3,3805501338	 0,2913165092	 1,7232239246	
 3,4005533890	 0,2472531796	 1,7251777649	
 3,4205566442	 0,2080857754	 1,7271316051	
 3,4405598995	 0,1767730713	 1,7291808128	
 3,4605631547	 0,1496458054	 1,7313897610	
 3,4805664099	 0,1287019253	 1,7335081100	
 3,5005696652	 0,1123011112	 1,7355537415	
