QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 2,4403971380	 1,0012054443	 1,5155673027	
 2,4604003932	 0,9999799728	 1,5155589581	
 2,4804036485	 1,0058295727	 1,5155684948	
 2,5004069037	 1,0073232651	 1,5155744553	
 2,5204101589	 1,0042643547	 1,5155875683	
 2,5404134141	 1,0069465637	 1,5155875683	
 2,5604166694	 1,0083818436	 1,5155959129	
 2,5804199246	 1,0065221786	 1,5156006813	
 2,6004231798	 1,0015463829	 1,5155959129	
 2,6204264351	 0,9953165054	 1,5155887604	
 2,6404296903	 0,9926652908	 1,5155744553	
 2,6604329455	 0,9957754612	 1,5155875683	
 2,6804362007	 1,0031712055	 1,5155851841	
 2,7004394560	 1,0087883472	 1,5155887604	
 2,7204427112	 1,0111033916	 1,5155947208	
 2,7404459664	 1,0120797157	 1,5155875683	
 2,7604492217	 1,0054123402	 1,5155851841	
 2,7804524769	 1,0064113140	 1,5160608292	
 2,8004557321	 1,0021901131	 1,5161240101	
 2,8204589874	 0,9928405285	 1,5161287785	
 2,8404622426	 0,9892189503	 1,5183520317	
 2,8604654978	 0,9843707085	 1,5217971802	
 2,8804687530	 0,9731328487	 1,5256369114	
 2,9004720083	 0,9611022472	 1,5298306942	
 2,9204752635	 0,9480392933	 1,5341997147	
 2,9404785187	 0,9270095825	 1,5385591984	
 2,9604817740	 0,8999907970	 1,5425813198	
 2,9804850292	 0,8696746826	 1,5466201305	
 3,0004882844	 0,8375966549	 1,5503156185	
 3,0204915396	 0,8087766171	 1,5537941456	
 3,0404947949	 0,7813441753	 1,5574193001	
 3,0604980501	 0,7499790192	 1,5609049797	
 3,0805013053	 0,7217133045	 1,5642619133	
 3,1005045606	 0,6890797615	 1,5675497055	
 3,1205078158	 0,6582355499	 1,5706610680	
 3,1405110710	 0,6281852722	 1,5734601021	
 3,1605143263	 0,5982494354	 1,5762507915	
 3,1805175815	 0,5717229843	 1,5791368484	
 3,2005208367	 0,5476987362	 1,5819585323	
 3,2205240919	 0,5192375183	 1,5847754478	
 3,2405273472	 0,4925060272	 1,5877008438	
 3,2605306024	 0,4714465141	 1,5903437138	
 3,2805338576	 0,4495477676	 1,5928065777	
 3,3005371129	 0,4334843159	 1,5952908993	
 3,3205403681	 0,4136741161	 1,5974259377	
 3,3405436233	 0,3946495056	 1,5998983383	
 3,3605468785	 0,3849196434	 1,6025924683	
 3,3805501338	 0,3800106049	 1,6048324108	
 3,4005533890	 0,3826427460	 1,6069149971	
 3,4205566442	 0,3883409500	 1,6091334820	
 3,4405598995	 0,3956997395	 1,6113162041	
 3,4605631547	 0,4094159603	 1,6134727001	
 3,4805664099	 0,4255807400	 1,6154873371	
 3,5005696652	 0,4442167282	 1,6175067425	
 3,5205729204	 0,4590737820	 1,6198456287	
 3,5405761756	 0,4745912552	 1,6220808029	
 3,5605794308	 0,4874634743	 1,6241025925	
 3,5805826861	 0,5004572868	 1,6263329983	
 3,6005859413	 0,5168032646	 1,6283607483	
 3,6205891965	 0,5276584625	 1,6307079792	
 3,6405924518	 0,5431127548	 1,6331946850	
 3,6605957070	 0,5574929714	 1,6351723671	
 3,6805989622	 0,5716848373	 1,6370964050	
 3,7006022174	 0,5958127975	 1,6391205788	
 3,7206054727	 0,6164050102	 1,6412556171	
 3,7406087279	 0,6401455402	 1,6432452202	
 3,7606119831	 0,6744754314	 1,6452610493	
 3,7806152384	 0,7042956352	 1,6474771500	
 3,8006184936	 0,7343339920	 1,6496515274	
 3,8206217488	 0,7643198967	 1,6517603397	
 3,8406250041	 0,7802307606	 1,6538858414	
 3,8606282593	 0,8029723167	 1,6560339928	
 3,8806315145	 0,8363842964	 1,6580319405	
 3,9006347697	 0,8566009998	 1,6598141193	
 3,9206380250	 0,8762764931	 1,6617739201	
 3,9406412802	 0,8842253685	 1,6638863087	
 3,9606445354	 0,8887767792	 1,6660475731	
 3,9806477907	 0,9015762806	 1,6683316231	
 4,0006510459	 0,9082388878	 1,6705167294	
 4,0206543011	 0,9194886684	 1,6724467278	
 4,0406575563	 0,9287166595	 1,6744148731	
 4,0606608116	 0,9268152714	 1,6766583920	
 4,0806640668	 0,9285628796	 1,6787433624	
 4,1006673220	 0,9273624420	 1,6806066036	
 4,1206705773	 0,9251439571	 1,6826474667	
 4,1406738325	 0,9269988537	 1,6848182678	
 4,1606770877	 0,9185433388	 1,6871106625	
 4,1806803430	 0,9105050564	 1,6892993450	
 4,2006835982	 0,9038960934	 1,6912627220	
 4,2206868534	 0,9018826485	 1,6933321953	
 4,2406901086	 0,8974683285	 1,6955482960	
 4,2606933639	 0,8890557289	 1,6977810860	
 4,2806966191	 0,8744227886	 1,6999149323	
 4,3006998743	 0,8610641956	 1,7019140720	
 4,3207031296	 0,8600091934	 1,7040491104	
 4,3407063848	 0,8462262154	 1,7063200474	
 4,3607096400	 0,8225739002	 1,7085373402	
 4,3807128952	 0,8097374439	 1,7107069492	
 4,4007161505	 0,7990002632	 1,7127728462	
 4,4207194057	 0,7840073109	 1,7148387432	
 4,4407226609	 0,7723665237	 1,7170608044	
 4,4607259162	 0,7543551922	 1,7192697525	
 4,4807291714	 0,7368004322	 1,7213308811	
 4,5007324266	 0,7252919674	 1,7233562469	
 4,5207356819	 0,7087934017	 1,7254710197	
 4,5407389371	 0,6905913353	 1,7276012897	
 4,5607421923	 0,6732833385	 1,7296981812	
 4,5807454475	 0,6569814682	 1,7318403721	
 4,6007487028	 0,6422817707	 1,7340612411	
 4,6207519580	 0,6288897991	 1,7362010479	
 4,6407552132	 0,6114387512	 1,7383038998	
 4,6607584685	 0,5926620960	 1,7405533791	
 4,6807617237	 0,5797493458	 1,7424857616	
 4,7007649789	 0,5646646023	 1,7444181442	
 4,7207682341	 0,5444157124	 1,7467784882	
 4,7407714894	 0,5322587490	 1,7489242554	
 4,7607747446	 0,5255997181	 1,7509150505	
 4,7807779998	 0,5164587498	 1,7530202866	
 4,8007812551	 0,5092465878	 1,7550611496	
 4,8207845103	 0,5088675022	 1,7572414875	
 4,8407877655	 0,5165052414	 1,7595052719	
 4,8607910208	 0,5245363712	 1,7616093159	
 4,8807942760	 0,5365586281	 1,7637538910	
 4,9007975312	 0,5550539494	 1,7660176754	
 4,9208007864	 0,5713605881	 1,7681062222	
 4,9408040417	 0,5856370926	 1,7701530457	
 4,9608072969	 0,5981040001	 1,7723619938	
 4,9808105521	 0,6104385853	 1,7744421959	
 5,0008138074	 0,6266260147	 1,7765343189	
 5,0208170626	 0,6437337399	 1,7788398266	
 5,0408203178	 0,6545174122	 1,7811501026	
 5,0608235731	 0,6567752361	 1,7832458019	
 5,0808268283	 0,6697642803	 1,7854154110	
 5,1008300835	 0,6895029545	 1,7876029015	
 5,1208333387	 0,6982362270	 1,7896270752	
 5,1408365940	 0,7106053829	 1,7916321754	
 5,1608398492	 0,7250118256	 1,7939436436	
 5,1808431044	 0,7276701927	 1,7962598801	
 5,2008463597	 0,7285022736	 1,7982292175	
 5,2208496149	 0,7363581657	 1,8002593517	
 5,2408528701	 0,7433402538	 1,8023765087	
 5,2608561253	 0,7431089878	 1,8044626713	
 5,2808593806	 0,7455408573	 1,8064641953	
 5,3008626358	 0,7557880878	 1,8085014820	
 5,3208658910	 0,7635545731	 1,8105304241	
 5,3408691463	 0,7686221600	 1,8126940727	
 5,3608724015	 0,7724153996	 1,8149328232	
 5,3808756567	 0,7764196396	 1,8170440197	
 5,4008789120	 0,7928609848	 1,8191909790	
 5,4208821672	 0,8068764210	 1,8214488029	
 5,4408854224	 0,8085584641	 1,8235826492	
 5,4608886776	 0,8134043217	 1,8255710602	
 5,4808919329	 0,8207094669	 1,8277502060	
 5,5008951881	 0,8323383331	 1,8298208714	
 5,5208984433	 0,8436167240	 1,8317091465	
 5,5409016986	 0,8448851109	 1,8336033821	
 5,5609049538	 0,8393859863	 1,8355393410	
 5,5809082090	 0,8444869518	 1,8375062943	
 5,6009114642	 0,8522784710	 1,8395102024	
 5,6209147195	 0,8538579941	 1,8416881561	
 5,6409179747	 0,8498477936	 1,8437504768	
 5,6609212299	 0,8411872387	 1,8457317352	
 5,6809244852	 0,8370387554	 1,8477284908	
 5,7009277404	 0,8297228813	 1,8497812748	
 5,7209309956	 0,8237195015	 1,8519258499	
 5,7409342509	 0,8141803741	 1,8541681767	
 5,7609375061	 0,7999432087	 1,8564283848	
 5,7809407613	 0,7859957218	 1,8585312366	
 5,8009440165	 0,7723808289	 1,8605208397	
 5,8209472718	 0,7643079758	 1,8626129627	
 5,8409505270	 0,7596373558	 1,8649196625	
 5,8609537822	 0,7436108589	 1,8669021130	
 5,8809570375	 0,7225763798	 1,8688511848	
 5,9009602927	 0,7126069069	 1,8710994720	
 5,9209635479	 0,7013642788	 1,8733036518	
 5,9409668031	 0,6876504421	 1,8754243851	
 5,9609700584	 0,6736457348	 1,8775177002	
 5,9809733136	 0,6561946869	 1,8795740604	
 6,0009765688	 0,6390178204	 1,8816018105	
 6,0209798241	 0,6256151199	 1,8838441372	
 6,0409830793	 0,6156969070	 1,8860220909	
 6,0609863345	 0,6081962585	 1,8879628181	
 6,0809895898	 0,6087505817	 1,8900549412	
 6,1009928450	 0,6085860729	 1,8925261497	
 6,1209961002	 0,6093835831	 1,8948817253	
 6,1409993554	 0,6231129169	 1,8969750404	
 6,1610026107	 0,6371188164	 1,8990290165	
 6,1810058659	 0,6570065022	 1,9012343884	
 6,2010091211	 0,6774508953	 1,9035243988	
 6,2210123764	 0,6892609596	 1,9054079056	
 6,2410156316	 0,7034027576	 1,9072926044	
 6,2610188868	 0,7213687897	 1,9095337391	
 6,2810221420	 0,7282650471	 1,9117522240	
 6,3010253973	 0,7336735725	 1,9138991833	
 6,3210286525	 0,7490944862	 1,9161307812	
 6,3410319077	 0,7616198063	 1,9185233116	
 6,3610351630	 0,7751989365	 1,9208490849	
 6,3810384182	 0,7861149311	 1,9229722023	
 6,4010416734	 0,7886755466	 1,9250547886	
 6,4210449287	 0,7957589626	 1,9271278381	
 6,4410481839	 0,8070051670	 1,9292163849	
 6,4610514391	 0,8176541328	 1,9312095642	
 6,4810546943	 0,8337199688	 1,9333052635	
 6,5010579496	 0,8469760418	 1,9351506233	
 6,5210612048	 0,8523762226	 1,9370770454	
 6,5410644600	 0,8545994759	 1,9394779205	
 6,5610677153	 0,8533394337	 1,9417905807	
 6,5810709705	 0,8589434624	 1,9438421726	
 6,6010742257	 0,8747684956	 1,9460654259	
 6,6210774809	 0,8786308765	 1,9485187531	
 6,6410807362	 0,8743917942	 1,9507586956	
 6,6610839914	 0,8728647232	 1,9528198242	
 6,6810872466	 0,8726763725	 1,9549858570	
 6,7010905019	 0,8713805676	 1,9572424889	
 6,7210937571	 0,8706319332	 1,9591975212	
 6,7410970123	 0,8680570126	 1,9610345364	
 6,7611002676	 0,8659374714	 1,9630086422	
 6,7811035228	 0,8622789383	 1,9649064541	
 6,8011067780	 0,8524096012	 1,9668757915	
 6,8211100332	 0,8323431015	 1,9688773155	
 6,8411132885	 0,8179402351	 1,9707477093	
 6,8611165437	 0,8189702034	 1,9729876518	
 6,8811197989	 0,8183240891	 1,9755339622	
 6,9011230542	 0,8107781410	 1,9778454304	
 6,9211263094	 0,7965493202	 1,9799673557	
 6,9411295646	 0,7964980602	 1,9821870327	
 6,9611328198	 0,8013081551	 1,9843709469	
 6,9811360751	 0,7995653152	 1,9863212109	
 7,0011393303	 0,8004319668	 1,9881320000	
 7,0211425855	 0,7897317410	 1,9899356365	
 7,0411458408	 0,7730162144	 1,9917297363	
 7,0611490960	 0,7657206059	 1,9935286045	
 7,0811523512	 0,7629692554	 1,9958305359	
 7,1011556065	 0,7547652721	 1,9980096817	
 7,1211588617	 0,7368016243	 1,9998037815	
 7,1411621169	 0,7240927219	 2,0021116734	
 7,1611653721	 0,7198846340	 2,0043861866	
 7,1811686274	 0,7128846645	 2,0064151287	
 7,2011718826	 0,6982648373	 2,0085775852	
 7,2211751378	 0,6807863712	 2,0108056068	
