QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 5,7209309956	 0,6504023075	 2,0012235641	
 5,7409342509	 0,6448423862	 2,0035696030	
 5,7609375061	 0,6399786472	 2,0056819916	
 5,7809407613	 0,6316065788	 2,0076894760	
 5,8009440165	 0,6213939190	 2,0099711418	
 5,8209472718	 0,6182980537	 2,0122110844	
 5,8409505270	 0,6129634380	 2,0142912865	
 5,8609537822	 0,6108987331	 2,0162940025	
 5,8809570375	 0,6160187721	 2,0184743404	
 5,9009602927	 0,6232666969	 2,0205700397	
 5,9209635479	 0,6304216385	 2,0228123665	
 5,9409668031	 0,6396698952	 2,0252764225	
 5,9609700584	 0,6575810909	 2,0273005962	
 5,9809733136	 0,6706678867	 2,0293915272	
 6,0009765688	 0,6818056107	 2,0318818092	
 6,0209798241	 0,6940722466	 2,0341336727	
 6,0409830793	 0,7027328014	 2,0361530781	
 6,0609863345	 0,7165193558	 2,0380449295	
 6,0809895898	 0,7318305969	 2,0399868488	
 6,1009928450	 0,7422518730	 2,0420658588	
 6,1209961002	 0,7494175434	 2,0442700386	
 6,1409993554	 0,7594990730	 2,0466899872	
 6,1610026107	 0,7702863216	 2,0490527153	
 6,1810058659	 0,7798898220	 2,0513319969	
 6,2010091211	 0,7958674431	 2,0533490181	
 6,2210123764	 0,8109080791	 2,0551860332	
 6,2410156316	 0,8166253567	 2,0572710037	
 6,2610188868	 0,8235549927	 2,0595765114	
 6,2810221420	 0,8319759369	 2,0617651939	
 6,3010253973	 0,8415412903	 2,0639753342	
 6,3210286525	 0,8484327793	 2,0661067963	
 6,3410319077	 0,8525502682	 2,0681595802	
 6,3610351630	 0,8608984947	 2,0702457428	
 6,3810384182	 0,8607816696	 2,0724725723	
 6,4010416734	 0,8644056320	 2,0746612549	
 6,4210449287	 0,8661508560	 2,0766425133	
 6,4410481839	 0,8652579784	 2,0790147781	
 6,4610514391	 0,8723104000	 2,0813536644	
 6,4810546943	 0,8792006969	 2,0829463005	
 6,5010579496	 0,8816576004	 2,0849454403	
 6,5210612048	 0,8873558044	 2,0877361298	
 6,5410644600	 0,8936786652	 2,0899152756	
 6,5610677153	 0,8931231499	 2,0912075043	
 6,5810709705	 0,8887946606	 2,0932435989	
 6,6010742257	 0,8742582798	 2,0957899094	
 6,6210774809	 0,8625829220	 2,0978355408	
 6,6410807362	 0,8610391617	 2,1000826359	
 6,6610839914	 0,8547830582	 2,1021199226	
 6,6810872466	 0,8372366428	 2,1040689945	
 6,7010905019	 0,8197045326	 2,1060681343	
