QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 2,4403971380	 0,5812239647	 1,6614043713	
 2,4604003932	 0,6123459339	 1,6633999348	
 2,4804036485	 0,6362628937	 1,6655063629	
 2,5004069037	 0,6565856934	 1,6678762436	
 2,5204101589	 0,6902790070	 1,6700994968	
 2,5404134141	 0,7223713398	 1,6720676422	
 2,5604166694	 0,7494568825	 1,6738295555	
 2,5804199246	 0,7844793797	 1,6756951809	
 2,6004231798	 0,8144247532	 1,6778910160	
 2,6204264351	 0,8376002312	 1,6797173023	
 2,6404296903	 0,8663451672	 1,6815149784	
 2,6604329455	 0,9033524990	 1,6835319996	
 2,6804362007	 0,9314930439	 1,6856062412	
 2,7004394560	 0,9607124329	 1,6877055168	
 2,7204427112	 0,9997868538	 1,6896903515	
 2,7404459664	 1,0372781754	 1,6916370392	
 2,7604492217	 1,0754525661	 1,6936504841	
 2,7804524769	 1,1220908165	 1,6957402229	
 2,8004557321	 1,1699020863	 1,6978824139	
 2,8204589874	 1,2244164944	 1,6999280453	
 2,8404622426	 1,3041639328	 1,7018282413	
 2,8604654978	 1,3971066475	 1,7039382458	
 2,8804687530	 1,4780688286	 1,7061197758	
 2,9004720083	 1,5630733967	 1,7082476616	
 2,9204752635	 1,6419208050	 1,7102611065	
 2,9404785187	 1,6854512691	 1,7122519016	
 2,9604817740	 1,7006134987	 1,7143523693	
 2,9804850292	 1,6795134544	 1,7164015770	
 3,0004882844	 1,6259074211	 1,7185139656	
 3,0204915396	 1,5452110767	 1,7205762863	
 3,0404947949	 1,4405417442	 1,7226564884	
 3,0604980501	 1,3346052170	 1,7247331142	
 3,0805013053	 1,2337923050	 1,7267155647	
 3,1005045606	 1,1144769192	 1,7288339138	
 3,1205078158	 1,0137784481	 1,7309594154	
 3,1405110710	 0,9158670902	 1,7329990864	
 3,1605143263	 0,7811248302	 1,7351305485	
 3,1805175815	 0,6527340412	 1,7372691631	
 3,2005208367	 0,5391824245	 1,7393720150	
 3,2205240919	 0,4392826557	 1,7415511608	
 3,2405273472	 0,3549063206	 1,7433965206	
 3,2605306024	 0,2801239491	 1,7454695702	
 3,2805338576	 0,2219939232	 1,7478954792	
 3,3005371129	 0,1683270931	 1,7498970032	
 3,3205403681	 0,1228249073	 1,7519104481	
 3,3405436233	 0,0913286209	 1,7539966106	
 3,3605468785	 0,0673425198	 1,7561101913	
 3,3805501338	 0,0526320934	 1,7582547665	
 3,4005533890	 0,0439822674	 1,7605197430	
 3,4205566442	 0,0389051437	 1,7625987530	
 3,4405598995	 0,0373148918	 1,7646753788	
 3,4605631547	 0,0368726254	 1,7668509483	
 3,4805664099	 0,0381898880	 1,7689061165	
 3,5005696652	 0,0411272049	 1,7710602283	
 3,5205729204	 0,0450515747	 1,7730307579	
 3,5405761756	 0,0499737263	 1,7749822140	
 3,5605794308	 0,0569510460	 1,7771434784	
 3,5805826861	 0,0656557083	 1,7793655396	
 3,6005859413	 0,0765538216	 1,7815685272	
 3,6205891965	 0,0898528099	 1,7836892605	
 3,6405924518	 0,1044833660	 1,7858076096	
 3,6605957070	 0,1212334633	 1,7879664898	
 3,6805989622	 0,1394605637	 1,7899048328	
 3,7006022174	 0,1566636562	 1,7918455601	
 3,7206054727	 0,1723420620	 1,7942094803	
 3,7406087279	 0,1860356331	 1,7963933945	
 3,7606119831	 0,1981604099	 1,7983245850	
 3,7806152384	 0,2098536491	 1,8003523350	
 3,8006184936	 0,2183604240	 1,8023538589	
 3,8206217488	 0,2257001400	 1,8044137955	
 3,8406250041	 0,2334344387	 1,8064165115	
 3,8606282593	 0,2405428886	 1,8084943295	
 3,8806315145	 0,2477216721	 1,8104636669	
 3,9006347697	 0,2570939064	 1,8125307560	
 3,9206380250	 0,2670562267	 1,8147349358	
 3,9406412802	 0,2778494358	 1,8168187141	
 3,9606445354	 0,2886569500	 1,8189668655	
 3,9806477907	 0,3013563156	 1,8211400509	
 4,0006510459	 0,3198587894	 1,8232572079	
 4,0206543011	 0,3379940987	 1,8252515793	
 4,0406575563	 0,3560614586	 1,8273508549	
 4,0606608116	 0,3763532639	 1,8293738365	
 4,0806640668	 0,3946673870	 1,8311131001	
 4,1006673220	 0,4173147678	 1,8329286575	
 4,1206705773	 0,4438912868	 1,8348813057	
 4,1406738325	 0,4666340351	 1,8368220329	
 4,1606770877	 0,4926002026	 1,8388044834	
 4,1806803430	 0,5191791058	 1,8408441544	
 4,2006835982	 0,5387699604	 1,8428063393	
 4,2206868534	 0,5632102489	 1,8448328972	
 4,2406901086	 0,5852782726	 1,8467926979	
 4,2606933639	 0,6055569649	 1,8487632275	
 4,2806966191	 0,6254625320	 1,8509936333	
 4,3006998743	 0,6474804878	 1,8531405926	
 4,3207031296	 0,6694519520	 1,8552398682	
 4,3407063848	 0,6918835640	 1,8573689461	
 4,3607096400	 0,7164835930	 1,8594241142	
 4,3807128952	 0,7346463203	 1,8614578247	
 4,4007161505	 0,7566452026	 1,8635988235	
 4,4207194057	 0,7776188850	 1,8655467033	
 4,4407226609	 0,8066940308	 1,8674325943	
 4,4607259162	 0,8300662041	 1,8696320057	
 4,4807291714	 0,8556795120	 1,8717753887	
 4,5007324266	 0,8897304535	 1,8738162518	
 4,5207356819	 0,9118449688	 1,8759572506	
 4,5407389371	 0,9423387051	 1,8780517578	
 4,5607421923	 0,9716045856	 1,8800055981	
 4,5807454475	 1,0133135319	 1,8820917606	
 4,6007487028	 1,0642576218	 1,8842720985	
 4,6207519580	 1,1122548580	 1,8863153458	
 4,6407552132	 1,1833727360	 1,8882572651	
 4,6607584685	 1,2587165833	 1,8903470039	
 4,6807617237	 1,3415873051	 1,8927443027	
 4,7007649789	 1,4157509804	 1,8950486183	
 4,7207682341	 1,4605426788	 1,8972408772	
 4,7407714894	 1,4892435074	 1,8994033337	
 4,7607747446	 1,4973425865	 1,9014799595	
 4,7807779998	 1,4803385735	 1,9036102295	
 4,8007812551	 1,4337992668	 1,9055020809	
 4,8207845103	 1,3642108440	 1,9072949886	
 4,8407877655	 1,2874948978	 1,9094610214	
 4,8607910208	 1,2144792080	 1,9116652012	
 4,8807942760	 1,1365115643	 1,9137310982	
 4,9007975312	 1,0522353649	 1,9158387184	
 4,9208007864	 0,9606492519	 1,9180428982	
 4,9408040417	 0,8577990532	 1,9203758240	
 4,9608072969	 0,7409417629	 1,9225013256	
 4,9808105521	 0,6394970417	 1,9245767593	
 5,0008138074	 0,5512750149	 1,9265949726	
 5,0208170626	 0,4675841331	 1,9283282757	
 5,0408203178	 0,3984642029	 1,9301676750	
 5,0608235731	 0,3333270550	 1,9321537018	
 5,0808268283	 0,2752435207	 1,9340562820	
 5,1008300835	 0,2216160297	 1,9358599186	
 5,1208333387	 0,1751947403	 1,9378542900	
 5,1408365940	 0,1401197910	 1,9401204586	
 5,1608398492	 0,1161360741	 1,9422399998	
 5,1808431044	 0,1000344753	 1,9442307949	
 5,2008463597	 0,0955355167	 1,9466435909	
 5,2208496149	 0,0987064838	 1,9489789009	
 5,2408528701	 0,1087319851	 1,9509649277	
 5,2608561253	 0,1221823692	 1,9530868530	
 5,2808593806	 0,1365852356	 1,9553077221	
 5,3008626358	 0,1505327225	 1,9574010372	
 5,3208658910	 0,1628506184	 1,9591856003	
 5,3408691463	 0,1744723320	 1,9610631466	
 5,3608724015	 0,1862072945	 1,9630408287	
 5,3808756567	 0,1965165138	 1,9647705555	
 5,4008789120	 0,2025747299	 1,9668257236	
 5,4208821672	 0,2098536491	 1,9688749313	
 5,4408854224	 0,2178645134	 1,9706869125	
 5,4608886776	 0,2251493931	 1,9729185104	
 5,4808919329	 0,2346062660	 1,9753766060	
 5,5008951881	 0,2431988716	 1,9776535034	
 5,5208984433	 0,2506077290	 1,9796764851	
 5,5409016986	 0,2619504929	 1,9818544388	
 5,5609049538	 0,2771592140	 1,9839453697	
 5,5809082090	 0,2902448177	 1,9857895374	
 5,6009114642	 0,3062725067	 1,9877755642	
 5,6209147195	 0,3228366375	 1,9896566868	
 5,6409179747	 0,3382527828	 1,9913887978	
 5,6609212299	 0,3542196751	 1,9932281971	
 5,6809244852	 0,3714013100	 1,9954311848	
 5,7009277404	 0,3914153576	 1,9976055622	
