QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 1,0534441471	 1,4459741116	
 0,0200032552	 1,0493516922	 1,4459812641	
 0,0400065105	 1,0473239422	 1,4459574223	
 0,0600097657	 1,0506832600	 1,4459502697	
 0,0800130209	 1,0506451130	 1,4459764957	
 0,1000162761	 1,0536074638	 1,4459776878	
 0,1200195314	 1,0536265373	 1,4459717274	
 0,1400227866	 1,0476589203	 1,4459788799	
 0,1600260418	 1,0485804081	 1,4459788799	
 0,1800292971	 1,0490083694	 1,4460694790	
 0,2000325523	 1,0470044613	 1,4459741116	
 0,2200358075	 1,0714876652	 1,4462959766	
 0,2400390628	 1,1313378811	 1,4486885071	
 0,2600423180	 1,1947429180	 1,4522707462	
 0,2800455732	 1,2766468525	 1,4560604095	
 0,3000488284	 1,3822352886	 1,4598131180	
 0,3200520837	 1,4974892139	 1,4634728432	
 0,3400553389	 1,6108906269	 1,4672780037	
 0,3600585941	 1,7378520966	 1,4708948135	
 0,3800618494	 1,8729221821	 1,4746832848	
 0,4000651046	 2,0068657398	 1,4785957336	
 0,4200683598	 2,1277964115	 1,4820480347	
 0,4400716150	 2,2647655010	 1,4852917194	
 0,4600748703	 2,4094998837	 1,4884805679	
 0,4800781255	 2,5458002090	 1,4919269085	
 0,5000813807	 2,6964700222	 1,4949631691	
 0,5200846360	 2,8505754471	 1,4981603622	
 0,5400878912	 3,0036008358	 1,5017437935	
 0,5600911464	 3,1155037880	 1,5044367313	
 0,5800944017	 3,2453835011	 1,5074038506	
 0,6000976569	 3,4139978886	 1,5099656582	
 0,6201009121	 3,5634326935	 1,5115475655	
 0,6401041673	 3,7258040905	 1,5138709545	
 0,6601074226	 3,9247977734	 1,5167319775	
 0,6801106778	 4,1754555702	 1,5194547176	
 0,7001139330	 4,4366989136	 1,5218508244	
 0,7201171883	 4,6732864380	 1,5238869190	
 0,7401204435	 4,9020538330	 1,5263402462	
 0,7601236987	 5,0458822250	 1,5290200710	
 0,7801269539	 5,0520935059	 1,5311515331	
 0,8001302092	 4,9354877472	 1,5325284004	
 0,8201334644	 4,6840915680	 1,5347671509	
 0,8401367196	 4,3096075058	 1,5375530720	
 0,8601399749	 3,8397693634	 1,5394771099	
 0,8801432301	 3,3436274529	 1,5413951874	
 0,9001464853	 2,8159654140	 1,5435636044	
 0,9201497406	 2,2916221619	 1,5456771851	
 0,9401529958	 1,8450152874	 1,5479266644	
 0,9601562510	 1,4428985119	 1,5502893925	
 0,9801595062	 1,1088943481	 1,5524768829	
 1,0001627615	 0,8493041992	 1,5544939041	
 1,0201660167	 0,6516838074	 1,5566504002	
 1,0401692719	 0,5112230778	 1,5588545799	
 1,0601725272	 0,4052722454	 1,5609335899	
 1,0801757824	 0,3283679485	 1,5632164478	
 1,1001790376	 0,2797472477	 1,5654945374	
 1,1201822928	 0,2466619015	 1,5674221516	
 1,1401855481	 0,2267718315	 1,5693974495	
 1,1601888033	 0,2131175995	 1,5715801716	
 1,1801920585	 0,2037096024	 1,5734243393	
 1,2001953138	 0,1981878281	 1,5752351284	
 1,2201985690	 0,1937699318	 1,5772390366	
 1,2402018242	 0,1927781105	 1,5790569782	
 1,2602050795	 0,1939964294	 1,5811073780	
 1,2802083347	 0,1953637600	 1,5835249424	
 1,3002115899	 0,1961350441	 1,5854990482	
 1,3202148451	 0,1978492737	 1,5875947475	
 1,3402181004	 0,2019619942	 1,5898144245	
 1,3602213556	 0,2053380013	 1,5916574001	
 1,3802246108	 0,2095258236	 1,5937793255	
 1,4002278661	 0,2174627781	 1,5958046913	
 1,4202311213	 0,2267420292	 1,5977513790	
 1,4402343765	 0,2355635166	 1,6000032425	
 1,4602376317	 0,2477478981	 1,6023814678	
 1,4802408870	 0,2613747120	 1,6044998169	
 1,5002441422	 0,2779364586	 1,6063392162	
 1,5202473974	 0,3005480766	 1,6082644463	
 1,5402506527	 0,3260588646	 1,6101872921	
 1,5602539079	 0,3573977947	 1,6121625900	
 1,5802571631	 0,3946828842	 1,6141402721	
 1,6002604184	 0,4374170303	 1,6161417961	
 1,6202636736	 0,4848527908	 1,6183340549	
 1,6402669288	 0,5361437798	 1,6205739975	
 1,6602701840	 0,5908620358	 1,6227352619	
 1,6802734393	 0,6417095661	 1,6246449947	
 1,7002766945	 0,6856119633	 1,6266787052	
 1,7202799497	 0,7299506664	 1,6287398338	
 1,7402832050	 0,7722294331	 1,6310441494	
 1,7602864602	 0,8016514778	 1,6332745552	
 1,7802897154	 0,8306479454	 1,6351342201	
 1,8002929707	 0,8540725708	 1,6370689869	
 1,8202962259	 0,8677828312	 1,6391670704	
 1,8402994811	 0,8882391453	 1,6412746906	
 1,8603027363	 0,9134840965	 1,6431403160	
 1,8803059916	 0,9416997433	 1,6450667381	
 1,9003092468	 0,9600877762	 1,6471791267	
 1,9203125020	 0,9832060337	 1,6493666172	
 1,9403157573	 1,0251057148	 1,6514527798	
 1,9603190125	 1,0602152348	 1,6534483433	
 1,9803222677	 1,0934615135	 1,6556060314	
 2,0003255229	 1,1313390732	 1,6576182842	
 2,0203287782	 1,1717820168	 1,6593956947	
 2,0403320334	 1,2260282040	 1,6612899303	
 2,0603352886	 1,2766420841	 1,6632354259	
 2,0803385439	 1,3317394257	 1,6653668880	
 2,1003417991	 1,3956189156	 1,6676664352	
 2,1203450543	 1,4457333088	 1,6698741913	
 2,1403483096	 1,5076661110	 1,6719412804	
 2,1603515648	 1,5766453743	 1,6737186909	
 2,1803548200	 1,6390728951	 1,6756093502	
 2,2003580752	 1,7109537125	 1,6777944565	
 2,2203613305	 1,7846918106	 1,6796016693	
 2,2403645857	 1,8605756760	 1,6814315319	
 2,2603678409	 1,9284236431	 1,6834652424	
 2,2803710962	 1,9916415215	 1,6855502129	
 2,3003743514	 2,0722353458	 1,6877007484	
 2,3203776066	 2,1473228931	 1,6897571087	
 2,3403808618	 2,2213363647	 1,6917288303	
 2,3603841171	 2,2964882851	 1,6936635971	
 2,3803873723	 2,3709881306	 1,6957008839	
 2,4003906275	 2,4556183815	 1,6979086399	
 2,4203938828	 2,5182437897	 1,6999793053	
 2,4403971380	 2,5851118565	 1,7019045353	
 2,4604003932	 2,6631438732	 1,7040181160	
 2,4804036485	 2,7341532707	 1,7061233521	
 2,5004069037	 2,7989101410	 1,7083036900	
 2,5204101589	 2,8780972958	 1,7103266716	
 2,5404134141	 2,9514372349	 1,7122745514	
 2,5604166694	 3,0337846279	 1,7144298553	
 2,5804199246	 3,1263291836	 1,7164862156	
 2,6004231798	 3,2020664215	 1,7185831070	
 2,6204264351	 3,2964730263	 1,7206072807	
 2,6404296903	 3,3981382847	 1,7226326466	
 2,6604329455	 3,5289311409	 1,7247068882	
 2,6804362007	 3,7050211430	 1,7266869545	
 2,7004394560	 3,8712596893	 1,7287576199	
 2,7204427112	 4,0638780594	 1,7308676243	
 2,7404459664	 4,2860817909	 1,7328643799	
 2,7604492217	 4,4861640930	 1,7349028587	
 2,7804524769	 4,6210060120	 1,7370414734	
 2,8004557321	 4,6727967262	 1,7391026020	
 2,8204589874	 4,6651496887	 1,7412054539	
 2,8404622426	 4,5557641983	 1,7429959774	
 2,8604654978	 4,3333492279	 1,7450308800	
 2,8804687530	 3,9968419075	 1,7473435402	
 2,9004720083	 3,5956263542	 1,7493140697	
 2,9204752635	 3,1430363655	 1,7512929440	
 2,9404785187	 2,6532483101	 1,7534029484	
 2,9604817740	 2,1847379208	 1,7554783821	
 2,9804850292	 1,7779433727	 1,7575275898	
 3,0004882844	 1,4058923721	 1,7599153519	
 3,0204915396	 1,0665261745	 1,7619836330	
 3,0404947949	 0,8029556274	 1,7639183998	
 3,0604980501	 0,5975043774	 1,7661440372	
 3,0805013053	 0,4439711571	 1,7681658268	
 3,1005045606	 0,3387153149	 1,7702043056	
 3,1205078158	 0,2717864513	 1,7723512650	
 3,1405110710	 0,2297484875	 1,7743039131	
 3,1605143263	 0,2050733566	 1,7762577534	
 3,1805175815	 0,1942431927	 1,7785155773	
 3,2005208367	 0,1924502850	 1,7808890343	
 3,2205240919	 0,1976728439	 1,7829811573	
 3,2405273472	 0,2075815201	 1,7850410938	
 3,2605306024	 0,2194690704	 1,7871296406	
 3,2805338576	 0,2345383167	 1,7889797688	
 3,3005371129	 0,2560937405	 1,7909383774	
 3,3205403681	 0,2824389935	 1,7932915688	
 3,3405436233	 0,3104925156	 1,7954671383	
 3,3605468785	 0,3416991234	 1,7973375320	
 3,3805501338	 0,3777694702	 1,7994368076	
 3,4005533890	 0,4213869572	 1,8015086651	
 3,4205566442	 0,4674184322	 1,8034815788	
 3,4405598995	 0,5077588558	 1,8054676056	
 3,4605631547	 0,5423653126	 1,8075358868	
 3,4805664099	 0,5788362026	 1,8094897270	
 3,5005696652	 0,6141734123	 1,8114948273	
