QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,1974177361	 1,4463651180	
 0,0200032552	 0,1972973347	 1,4463675022	
 0,0400065105	 0,1968109608	 1,4463818073	
 0,0600097657	 0,1958143711	 1,4463877678	
 0,0800130209	 0,1968455315	 1,4463782310	
 0,1000162761	 0,1977598667	 1,4463734627	
 0,1200195314	 0,1964604855	 1,4463794231	
 0,1400227866	 0,1965343952	 1,4463925362	
 0,1600260418	 0,1963376999	 1,4463746548	
 0,1800292971	 0,1961886883	 1,4463663101	
 0,2000325523	 0,1970338821	 1,4463686943	
 0,2200358075	 0,1973342896	 1,4463639259	
 0,2400390628	 0,1971530914	 1,4463686943	
 0,2600423180	 0,1971459389	 1,4463794231	
 0,2800455732	 0,1966619492	 1,4463841915	
 0,3000488284	 0,1957130432	 1,4463841915	
 0,3200520837	 0,1970887184	 1,4463794231	
 0,3400553389	 0,1982903481	 1,4463913441	
 0,3600585941	 0,1973307133	 1,4463973045	
 0,3800618494	 0,1962304115	 1,4463889599	
 0,4000651046	 0,1962041855	 1,4463829994	
 0,4200683598	 0,1966881752	 1,4463770390	
 0,4400716150	 0,1962983608	 1,4463722706	
 0,4600748703	 0,1957046986	 1,4463675022	
 0,4800781255	 0,1960504055	 1,4463877678	
 0,5000813807	 0,1980578899	 1,4463889599	
 0,5200846360	 0,1990485191	 1,4463758469	
 0,5400878912	 0,1977550983	 1,4463806152	
 0,5600911464	 0,1972568035	 1,4463710785	
 0,5800944017	 0,1971709728	 1,4463710785	
 0,6000976569	 0,1977479458	 1,4463770390	
 0,6201009121	 0,1973140240	 1,4463853836	
 0,6401041673	 0,1971030235	 1,4463925362	
 0,6601074226	 0,1982665062	 1,4463841915	
 0,6801106778	 0,1984548569	 1,4463829994	
 0,7001139330	 0,1981019974	 1,4463853836	
 0,7201171883	 0,1978909969	 1,4463865757	
 0,7401204435	 0,1982986927	 1,4463841915	
 0,7601236987	 0,1988565922	 1,4463770390	
 0,7801269539	 0,1980519295	 1,4463722706	
 0,8001302092	 0,1961338520	 1,4463782310	
 0,8201334644	 0,1961076260	 1,4463913441	
 0,8401367196	 0,1973485947	 1,4463937283	
 0,8601399749	 0,1959526539	 1,4463746548	
 0,8801432301	 0,1965868473	 1,4463722706	
 0,9001464853	 0,1978659630	 1,4463818073	
 0,9201497406	 0,1973319054	 1,4463818073	
 0,9401529958	 0,1977789402	 1,4463806152	
 0,9601562510	 0,1977610588	 1,4463818073	
 0,9801595062	 0,1976442337	 1,4463770390	
 1,0001627615	 0,1971006393	 1,4463698864	
 1,0201660167	 0,1970946789	 1,4463782310	
 1,0401692719	 0,1966762543	 1,4463877678	
 1,0601725272	 0,1958262920	 1,4463829994	
 1,0801757824	 0,1974976063	 1,4463746548	
 1,1001790376	 0,1974415779	 1,4463615417	
 1,1201822928	 0,1972234249	 1,4463698864	
 1,1401855481	 0,1980042458	 1,4463841915	
 1,1601888033	 0,1961123943	 1,4463877678	
 1,1801920585	 0,1963496208	 1,4463961124	
 1,2001953138	 0,1983416080	 1,4463889599	
 1,2201985690	 0,1976037025	 1,4463770390	
 1,2402018242	 0,1965081692	 1,4463758469	
 1,2602050795	 0,1969659328	 1,4463829994	
 1,2802083347	 0,1972508430	 1,4463841915	
 1,3002115899	 0,1970660686	 1,4469087124	
 1,3202148451	 0,1970493793	 1,4470386505	
 1,3402181004	 0,1935327053	 1,4472341537	
 1,3602213556	 0,1867437363	 1,4498174191	
 1,3802246108	 0,1802790165	 1,4538347721	
 1,4002278661	 0,1750206947	 1,4577019215	
 1,4202311213	 0,1737320423	 1,4615035057	
 1,4402343765	 0,1753532887	 1,4652943611	
 1,4602376317	 0,1815164089	 1,4691698551	
 1,4802408870	 0,1927447319	 1,4727342129	
 1,5002441422	 0,2039766312	 1,4767313004	
 1,5202473974	 0,2174007893	 1,4806592464	
 1,5402506527	 0,2309048176	 1,4837360382	
 1,5602539079	 0,2425420284	 1,4869141579	
 1,5802571631	 0,2574026585	 1,4900898933	
 1,6002604184	 0,2728605270	 1,4932775497	
 1,6202636736	 0,2890074253	 1,4966034889	
 1,6402669288	 0,3075337410	 1,5000581741	
 1,6602701840	 0,3304314613	 1,5032696724	
 1,6802734393	 0,3604567051	 1,5061593056	
 1,7002766945	 0,3986775875	 1,5089118481	
 1,7202799497	 0,4495286942	 1,5110003948	
 1,7402832050	 0,5083739758	 1,5130901337	
 1,7602864602	 0,5681967735	 1,5159749985	
 1,7802897154	 0,6299650669	 1,5188896656	
 1,8002929707	 0,6887376308	 1,5214920044	
 1,8202962259	 0,7360434532	 1,5234112740	
 1,8402994811	 0,7815408707	 1,5257322788	
 1,8603027363	 0,8217632771	 1,5285754204	
 1,8803059916	 0,8331739902	 1,5307259560	
 1,9003092468	 0,8359634876	 1,5322172642	
 1,9203125020	 0,8342325687	 1,5345299244	
 1,9403157573	 0,8210551739	 1,5373671055	
 1,9603190125	 0,8005762100	 1,5394473076	
 1,9803222677	 0,7752525806	 1,5415871143	
 2,0003255229	 0,7550823689	 1,5437245369	
 2,0203287782	 0,7352864742	 1,5458035469	
 2,0403320334	 0,7110345364	 1,5480089188	
 2,0603352886	 0,6849670410	 1,5504980087	
 2,0803385439	 0,6644809246	 1,5528345108	
 2,1003417991	 0,6458044052	 1,5548431873	
 2,1203450543	 0,6267201900	 1,5570390224	
 2,1403483096	 0,6075716019	 1,5591847897	
 2,1603515648	 0,5918323994	 1,5611565113	
 2,1803548200	 0,5819082260	 1,5633893013	
 2,2003580752	 0,5673110485	 1,5656840801	
 2,2203613305	 0,5514764786	 1,5677881241	
 2,2403645857	 0,5371308327	 1,5700471401	
 2,2603678409	 0,5192947388	 1,5721476078	
 2,2803710962	 0,5027496815	 1,5738558769	
 2,3003743514	 0,4911518097	 1,5757787228	
 2,3203776066	 0,4760062695	 1,5777516365	
 2,3403808618	 0,4585671425	 1,5796017647	
 2,3603841171	 0,4482460022	 1,5816295147	
 2,3803873723	 0,4348862171	 1,5838360786	
 2,4003906275	 0,4197978973	 1,5860199928	
 2,4203938828	 0,4084074497	 1,5881264210	
 2,4403971380	 0,3932344913	 1,5902900696	
 2,4604003932	 0,3823661804	 1,5923416615	
 2,4804036485	 0,3725087643	 1,5943896770	
 2,5004069037	 0,3641688824	 1,5963423252	
 2,5204101589	 0,3570771217	 1,5983974934	
 2,5404134141	 0,3468298912	 1,6008079052	
 2,5604166694	 0,3404164314	 1,6031658649	
 2,5804199246	 0,3368949890	 1,6051709652	
 2,6004231798	 0,3315770626	 1,6069912910	
 2,6204264351	 0,3287863731	 1,6089761257	
 2,6404296903	 0,3298926353	 1,6110694408	
 2,6604329455	 0,3274786472	 1,6131186485	
 2,6804362007	 0,3247690201	 1,6150760651	
 2,7004394560	 0,3246855736	 1,6170275211	
 2,7204427112	 0,3247153759	 1,6192185879	
 2,7404459664	 0,3216326237	 1,6214168072	
 2,7604492217	 0,3194284439	 1,6234946251	
 2,7804524769	 0,3190147877	 1,6255187988	
 2,8004557321	 0,3155624866	 1,6274917126	
 2,8204589874	 0,3109085560	 1,6296947002	
 2,8404622426	 0,3088963032	 1,6320061684	
 2,8604654978	 0,3079509735	 1,6340684891	
 2,8804687530	 0,3052413464	 1,6361951828	
 2,9004720083	 0,3011918068	 1,6382205486	
 2,9204752635	 0,2985846996	 1,6402411461	
 2,9404785187	 0,2951347828	 1,6423451900	
 2,9604817740	 0,2908003330	 1,6443240643	
 2,9804850292	 0,2865076065	 1,6463577747	
 3,0004882844	 0,2834820747	 1,6484725475	
 3,0204915396	 0,2789127827	 1,6506063938	
 3,0404947949	 0,2736222744	 1,6526186466	
 3,0604980501	 0,2692449093	 1,6548204422	
 3,0805013053	 0,2664864063	 1,6569256783	
 3,1005045606	 0,2627062798	 1,6588199139	
 3,1205078158	 0,2602672577	 1,6607248783	
 3,1405110710	 0,2628231049	 1,6626453400	
 3,1605143263	 0,2670407295	 1,6646754742	
 3,1805175815	 0,2747297287	 1,6668534279	
 3,2005208367	 0,2858078480	 1,6691648960	
 3,2205240919	 0,2993977070	 1,6712057590	
 3,2405273472	 0,3145360947	 1,6729664803	
 3,2605306024	 0,3335213661	 1,6750085354	
 3,2805338576	 0,3588986397	 1,6772234440	
 3,3005371129	 0,3894019127	 1,6791617870	
 3,3205403681	 0,4258131981	 1,6810047626	
 3,3405436233	 0,4637217522	 1,6829860210	
 3,3605468785	 0,5070745945	 1,6852176189	
 3,3805501338	 0,5518066883	 1,6873586178	
 3,4005533890	 0,5910766125	 1,6893577576	
 3,4205566442	 0,6306076050	 1,6913700104	
 3,4405598995	 0,6716382504	 1,6934514046	
 3,4605631547	 0,7037603855	 1,6955769062	
 3,4805664099	 0,7286798954	 1,6976988316	
 3,5005696652	 0,7434225082	 1,6998243332	
