QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,6506383419	 1,4462625980	
 0,0200032552	 0,6523978710	 1,4462637901	
 0,0400065105	 0,6484711170	 1,4462625980	
 0,0600097657	 0,6490027905	 1,4462530613	
 0,0800130209	 0,6481444836	 1,4462578297	
 0,1000162761	 0,6457602978	 1,4462697506	
 0,1200195314	 0,6485128403	 1,4462590218	
 0,1400227866	 0,6536209583	 1,4462494850	
 0,1600260418	 0,6498610973	 1,4462542534	
 0,1800292971	 0,6458735466	 1,4462673664	
 0,2000325523	 0,6467044353	 1,4462554455	
 0,2200358075	 0,6509125233	 1,4462423325	
 0,2400390628	 0,6525766850	 1,4462578297	
 0,2600423180	 0,6516087055	 1,4462554455	
 0,2800455732	 0,6516611576	 1,4462435246	
 0,3000488284	 0,6512033939	 1,4462471008	
 0,3200520837	 0,6529152393	 1,4462471008	
 0,3400553389	 0,6536257267	 1,4462578297	
 0,3600585941	 0,6512963772	 1,4462637901	
 0,3800618494	 0,6513476372	 1,4462459087	
 0,4000651046	 0,6557023525	 1,4462435246	
 0,4200683598	 0,6559073925	 1,4462494850	
 0,4400716150	 0,6511485577	 1,4462637901	
 0,4600748703	 0,6520700455	 1,4462697506	
 0,4800781255	 0,6526541710	 1,4462661743	
 0,5000813807	 0,6528449059	 1,4462673664	
 0,5200846360	 0,6533479691	 1,4462685585	
 0,5400878912	 0,6542158127	 1,4462673664	
 0,5600911464	 0,6521165371	 1,4462602139	
 0,5800944017	 0,6507885456	 1,4462590218	
 0,6000976569	 0,6509590149	 1,4462602139	
 0,6201009121	 0,6509244442	 1,4462614059	
 0,6401041673	 0,6573617458	 1,4462614059	
 0,6601074226	 0,6535959244	 1,4462614059	
 0,6801106778	 0,6526029110	 1,4462602139	
 0,7001139330	 0,6550252438	 1,4462566376	
 0,7201171883	 0,6527161598	 1,4462471008	
 0,7401204435	 0,6547856331	 1,4462494850	
 0,7601236987	 0,6471478939	 1,4462614059	
 0,7801269539	 0,6456577778	 1,4462614059	
 0,8001302092	 0,6508135796	 1,4462542534	
 0,8201334644	 0,6466412544	 1,4462471008	
 0,8401367196	 0,6488847733	 1,4462518692	
 0,8601399749	 0,6494855881	 1,4462614059	
 0,8801432301	 0,6418120861	 1,4462590218	
 0,9001464853	 0,6464910507	 1,4462530613	
 0,9201497406	 0,6519389153	 1,4462494850	
 0,9401529958	 0,6499147415	 1,4462542534	
 0,9601562510	 0,6471288204	 1,4462542534	
 0,9801595062	 0,6450402737	 1,4462530613	
 1,0001627615	 0,6539750099	 1,4462649822	
 1,0201660167	 0,6590807438	 1,4462661743	
 1,0401692719	 0,6529331207	 1,4462625980	
 1,0601725272	 0,6489753723	 1,4462530613	
 1,0801757824	 0,6488633156	 1,4462506771	
 1,1001790376	 0,6511461735	 1,4462530613	
 1,1201822928	 0,6515979767	 1,4462399483	
 1,1401855481	 0,6495273113	 1,4462554455	
 1,1601888033	 0,6476747990	 1,4462697506	
 1,1801920585	 0,6497156620	 1,4462590218	
 1,2001953138	 0,6530439854	 1,4461731911	
 1,2201985690	 0,6685817242	 1,4469206333	
 1,2402018242	 0,7098555565	 1,4488065243	
 1,2602050795	 0,7599604130	 1,4518451691	
 1,2802083347	 0,8076059818	 1,4558303356	
 1,3002115899	 0,8643484116	 1,4594435692	
 1,3202148451	 0,9338927269	 1,4631354809	
 1,3402181004	 1,0122144222	 1,4670956135	
 1,3602213556	 1,1096799374	 1,4708530903	
 1,3802246108	 1,2093591690	 1,4746022224	
 1,4002278661	 1,3312160969	 1,4785945415	
 1,4202311213	 1,5065991879	 1,4820873737	
 1,4402343765	 1,6778600216	 1,4853382111	
 1,4602376317	 1,8102359772	 1,4886486530	
 1,4802408870	 1,8719053268	 1,4921283722	
 1,5002441422	 1,8190872669	 1,4951515198	
 1,5202473974	 1,7261135578	 1,4982295036	
 1,5402506527	 1,6154766083	 1,5021026134	
 1,5602539079	 1,4557445049	 1,5052735806	
 1,5802571631	 1,2940967083	 1,5080046654	
 1,6002604184	 1,1464536190	 1,5102720261	
 1,6202636736	 1,0104250908	 1,5121507645	
 1,6402669288	 0,8976471424	 1,5151405334	
 1,6602701840	 0,7940351963	 1,5181243420	
 1,6802734393	 0,6902241707	 1,5206170082	
 1,7002766945	 0,5946981907	 1,5227198601	
 1,7202799497	 0,5102443695	 1,5248930454	
 1,7402832050	 0,4312741756	 1,5278542042	
 1,7602864602	 0,3611898422	 1,5300977230	
 1,7802897154	 0,3036344051	 1,5316545963	
 1,8002929707	 0,2466356754	 1,5335726738	
 1,8202962259	 0,2005147934	 1,5359139442	
 1,8402994811	 0,1692569256	 1,5381944180	
 1,8603027363	 0,1438605785	 1,5404522419	
 1,8803059916	 0,1246035099	 1,5427899361	
 1,9003092468	 0,1122498512	 1,5450274944	
 1,9203125020	 0,1054489613	 1,5471112728	
 1,9403157573	 0,0998842716	 1,5493655205	
 1,9603190125	 0,0964367390	 1,5516412258	
 1,9803222677	 0,0956022739	 1,5538299084	
 2,0003255229	 0,0953388214	 1,5558266640	
 2,0203287782	 0,0955057144	 1,5579569340	
 2,0403320334	 0,0967061520	 1,5601468086	
 2,0603352886	 0,0978016853	 1,5624105930	
 2,0803385439	 0,0984299183	 1,5645515919	
 2,1003417991	 0,1001012325	 1,5666615963	
 2,1203450543	 0,1024532318	 1,5689074993	
 2,1403483096	 0,1047599316	 1,5710842609	
 2,1603515648	 0,1073861122	 1,5730190277	
 2,1803548200	 0,1109910011	 1,5748178959	
 2,2003580752	 0,1148068905	 1,5768063068	
 2,2203613305	 0,1179385185	 1,5787065029	
 2,2403645857	 0,1210761070	 1,5807318687	
 2,2603678409	 0,1262414455	 1,5829479694	
 2,2803710962	 0,1322746277	 1,5850305557	
 2,3003743514	 0,1383543015	 1,5871703625	
 2,3203776066	 0,1473486423	 1,5892910957	
 2,3403808618	 0,1578330994	 1,5912795067	
 2,3603841171	 0,1699829102	 1,5935170650	
 2,3803873723	 0,1846826077	 1,5955781937	
 2,4003906275	 0,2027809620	 1,5974640846	
 2,4203938828	 0,2224647999	 1,5996181965	
 2,4403971380	 0,2408230305	 1,6019260883	
 2,4604003932	 0,2605485916	 1,6041493416	
 2,4804036485	 0,2805852890	 1,6060769558	
 2,5004069037	 0,2979552746	 1,6081416607	
 2,5204101589	 0,3114640713	 1,6102850437	
 2,5404134141	 0,3226530552	 1,6121518612	
 2,5604166694	 0,3363394737	 1,6140818596	
 2,5804199246	 0,3523373604	 1,6161072254	
 2,6004231798	 0,3663480282	 1,6181349754	
 2,6204264351	 0,3746736050	 1,6204237938	
 2,6404296903	 0,3871083260	 1,6226172447	
 2,6604329455	 0,4035639763	 1,6245186329	
 2,6804362007	 0,4175150394	 1,6266191006	
 2,7004394560	 0,4356873035	 1,6286873817	
 2,7204427112	 0,4542756081	 1,6309010983	
 2,7404459664	 0,4701626301	 1,6331887245	
 2,7604492217	 0,4905080795	 1,6352593899	
 2,7804524769	 0,5143499374	 1,6372382641	
 2,8004557321	 0,5370485783	 1,6392433643	
 2,8204589874	 0,5566620827	 1,6413331032	
 2,8404622426	 0,5831563473	 1,6432583332	
 2,8604654978	 0,6088602543	 1,6452062130	
 2,8804687530	 0,6297194958	 1,6473734379	
 2,9004720083	 0,6572484970	 1,6495800018	
 2,9204752635	 0,6853532791	 1,6517031193	
 2,9404785187	 0,7083630562	 1,6537725925	
 2,9604817740	 0,7343053818	 1,6559052467	
 2,9804850292	 0,7650005817	 1,6579020023	
 3,0004882844	 0,7973539829	 1,6596627235	
 3,0204915396	 0,8264386654	 1,6615772247	
 3,0404947949	 0,8479857445	 1,6636168957	
 3,0604980501	 0,8799707890	 1,6656947136	
 3,0805013053	 0,9136223793	 1,6678643227	
 3,1005045606	 0,9393382072	 1,6700601578	
 3,1205078158	 0,9692692757	 1,6720509529	
 3,1405110710	 1,0126399994	 1,6738724709	
 3,1605143263	 1,0538041592	 1,6759204865	
 3,1805175815	 1,0824513435	 1,6780662537	
 3,2005208367	 1,1221659184	 1,6798174381	
 3,2205240919	 1,1819481850	 1,6816425323	
 3,2405273472	 1,2389600277	 1,6836929321	
 3,2605306024	 1,2966048717	 1,6857421398	
 3,2805338576	 1,3771986961	 1,6878795624	
 3,3005371129	 1,4729022980	 1,6898882389	
 3,3205403681	 1,5644502640	 1,6918218136	
 3,3405436233	 1,6358089447	 1,6938447952	
 3,3605468785	 1,6777670383	 1,6958916187	
 3,3805501338	 1,7081487179	 1,6980648041	
 3,4005533890	 1,7223012447	 1,7001640797	
 3,4205566442	 1,6979980469	 1,7020738125	
 3,4405598995	 1,6336774826	 1,7041170597	
 3,4605631547	 1,5715157986	 1,7062425613	
 3,4805664099	 1,4986550808	 1,7083823681	
 3,5005696652	 1,3990032673	 1,7105841637	
