QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,4939603806	 1,4480769634	
 0,0200032552	 0,4930937290	 1,4480721951	
 0,0400065105	 0,4962182045	 1,4480674267	
 0,0600097657	 0,4958808422	 1,4480757713	
 0,0800130209	 0,4925048351	 1,4480698109	
 0,1000162761	 0,4899871349	 1,4480721951	
 0,1200195314	 0,4912745953	 1,4480721951	
 0,1400227866	 0,4962301254	 1,4480686188	
 0,1600260418	 0,4921865463	 1,4480781555	
 0,1800292971	 0,4942178726	 1,4480721951	
 0,2000325523	 0,4949891567	 1,4480757713	
 0,2200358075	 0,4913175106	 1,4480793476	
 0,2400390628	 0,4912209511	 1,4480745792	
 0,2600423180	 0,4921352863	 1,4480781555	
 0,2800455732	 0,4952204227	 1,4480805397	
 0,3000488284	 0,4937326908	 1,4480781555	
 0,3200520837	 0,4956686497	 1,4480769634	
 0,3400553389	 0,4945063591	 1,4480721951	
 0,3600585941	 0,4930353165	 1,4480698109	
 0,3800618494	 0,4938209057	 1,4480769634	
 0,4000651046	 0,4947531223	 1,4480805397	
 0,4200683598	 0,4959940910	 1,4481043816	
 0,4400716150	 0,4935860634	 1,4479637146	
 0,4600748703	 0,4844534397	 1,4480698109	
 0,4800781255	 0,4613912106	 1,4499640465	
 0,5000813807	 0,4356670380	 1,4535057545	
 0,5200846360	 0,4050791264	 1,4573359489	
 0,5400878912	 0,3690385818	 1,4611136913	
 0,5600911464	 0,3350162506	 1,4649224281	
 0,5800944017	 0,2966392040	 1,4688587189	
 0,6000976569	 0,2581703663	 1,4724195004	
 0,6201009121	 0,2230703831	 1,4765226841	
 0,6401041673	 0,1912260056	 1,4805245399	
 0,6601074226	 0,1655375957	 1,4837157726	
 0,6801106778	 0,1477599144	 1,4871513844	
 0,7001139330	 0,1375567913	 1,4905726910	
 0,7201171883	 0,1335108280	 1,4936769009	
 0,7401204435	 0,1339006424	 1,4973437786	
 0,7601236987	 0,1367032528	 1,5011680126	
 0,7801269539	 0,1414155960	 1,5044808388	
 0,8001302092	 0,1463365555	 1,5074229240	
 0,8201334644	 0,1505780220	 1,5097904205	
 0,8401367196	 0,1539957523	 1,5118980408	
 0,8601399749	 0,1577055454	 1,5144038200	
 0,8801432301	 0,1610577106	 1,5173137188	
 0,9001464853	 0,1652276516	 1,5201044083	
 0,9201497406	 0,1690101624	 1,5221190453	
 0,9401529958	 0,1709008217	 1,5243089199	
 0,9601562510	 0,1746177673	 1,5270709991	
 0,9801595062	 0,1790678501	 1,5295696259	
 1,0001627615	 0,1825344563	 1,5316379070	
 1,0201660167	 0,1868963242	 1,5336716175	
 1,0401692719	 0,1929068565	 1,5360796452	
 1,0601725272	 0,1996326447	 1,5382945538	
 1,0801757824	 0,2079129219	 1,5405297279	
 1,1001790376	 0,2209329605	 1,5428555012	
 1,1201822928	 0,2403712273	 1,5450155735	
 1,1401855481	 0,2655529976	 1,5470707417	
 1,1601888033	 0,2996146679	 1,5496456623	
 1,1801920585	 0,3405547142	 1,5521073341	
 1,2001953138	 0,3872251511	 1,5541756153	
 1,2201985690	 0,4364013672	 1,5564167500	
 1,2402018242	 0,4889559746	 1,5586340427	
 1,2602050795	 0,5397808552	 1,5606987476	
 1,2802083347	 0,5961406231	 1,5629696846	
 1,3002115899	 0,6564640999	 1,5651786327	
 1,3202148451	 0,7201063633	 1,5671002865	
 1,3402181004	 0,7874286175	 1,5692317486	
 1,3602213556	 0,8537173271	 1,5714919567	
 1,3802246108	 0,9286832809	 1,5733635426	
 1,4002278661	 1,0036623478	 1,5752649307	
 1,4202311213	 1,0713922977	 1,5772366524	
 1,4402343765	 1,1397445202	 1,5791034698	
 1,4602376317	 1,1963462830	 1,5811538696	
 1,4802408870	 1,2345266342	 1,5834259987	
 1,5002441422	 1,2659192085	 1,5855479240	
 1,5202473974	 1,2781119347	 1,5876698494	
 1,5402506527	 1,2639594078	 1,5899300575	
 1,5602539079	 1,2519276142	 1,5920114517	
 1,5802571631	 1,2361848354	 1,5942215919	
 1,6002604184	 1,1980605125	 1,5961706638	
 1,6202636736	 1,1491250992	 1,5981626511	
 1,6402669288	 1,1003720760	 1,6006457806	
 1,6602701840	 1,0472691059	 1,6030406952	
 1,6802734393	 0,9982323647	 1,6051590443	
 1,7002766945	 0,9594869614	 1,6069281101	
 1,7202799497	 0,9144568443	 1,6088342667	
 1,7402832050	 0,8812379837	 1,6109752655	
 1,7602864602	 0,8489644527	 1,6130387783	
 1,7802897154	 0,8112812042	 1,6150224209	
 1,8002929707	 0,7822656631	 1,6170299053	
 1,8202962259	 0,7633900642	 1,6192877293	
 1,8402994811	 0,7364296913	 1,6215085983	
 1,8603027363	 0,7130181789	 1,6235983372	
 1,8803059916	 0,6962275505	 1,6255664825	
 1,9003092468	 0,6714475155	 1,6274714470	
 1,9203125020	 0,6515371799	 1,6297352314	
 1,9403157573	 0,6358861923	 1,6320717335	
 1,9603190125	 0,6142854691	 1,6340661049	
 1,9803222677	 0,5956590176	 1,6361892223	
 2,0003255229	 0,5821108818	 1,6381955147	
 2,0203287782	 0,5664122105	 1,6402149200	
 2,0403320334	 0,5522680283	 1,6422879696	
 2,0603352886	 0,5406260490	 1,6442072392	
 2,0803385439	 0,5249071121	 1,6463112831	
 2,1003417991	 0,5108857155	 1,6485118866	
 2,1203450543	 0,4975700378	 1,6506183147	
 2,1403483096	 0,4795825481	 1,6525888443	
 2,1603515648	 0,4626560211	 1,6547799110	
 2,1803548200	 0,4467809200	 1,6569161415	
 2,2003580752	 0,4329645634	 1,6588866711	
 2,2203613305	 0,4175484180	 1,6607928276	
 2,2403645857	 0,4012501240	 1,6626882553	
 2,2603678409	 0,3843450546	 1,6647183895	
 2,2803710962	 0,3674197197	 1,6669571400	
 2,3003743514	 0,3489124775	 1,6693055630	
 2,3203776066	 0,3296899796	 1,6713368893	
 2,3403808618	 0,3122508526	 1,6731011868	
 2,3603841171	 0,2942454815	 1,6751730442	
 2,3803873723	 0,2745187283	 1,6773951054	
 2,4003906275	 0,2549540997	 1,6793167591	
 2,4203938828	 0,2353286743	 1,6812062263	
 2,4403971380	 0,2183365822	 1,6832256317	
 2,4604003932	 0,2032160759	 1,6855013371	
 2,4804036485	 0,1895153522	 1,6876995564	
 2,5004069037	 0,1792705059	 1,6896843910	
 2,5204101589	 0,1718211174	 1,6917181015	
 2,5404134141	 0,1663553715	 1,6938352585	
 2,5604166694	 0,1638877392	 1,6959297657	
 2,5804199246	 0,1629698277	 1,6980659962	
 2,6004231798	 0,1639127731	 1,7001664639	
 2,6204264351	 0,1659607887	 1,7022085190	
 2,6404296903	 0,1685631275	 1,7043590546	
 2,6604329455	 0,1724171638	 1,7065095901	
 2,6804362007	 0,1761960983	 1,7087376118	
 2,7004394560	 0,1827347279	 1,7108511925	
 2,7204427112	 0,1900053024	 1,7128074169	
 2,7404459664	 0,1991331577	 1,7149162292	
 2,7604492217	 0,2130413055	 1,7171001434	
 2,7804524769	 0,2326452732	 1,7191946507	
 2,8004557321	 0,2586078644	 1,7212343216	
 2,8204589874	 0,2883505821	 1,7232537270	
 2,8404622426	 0,3233790398	 1,7252969742	
 2,8604654978	 0,3638613224	 1,7272949219	
 2,8804687530	 0,4068529606	 1,7293369770	
 2,9004720083	 0,4503571987	 1,7315077782	
 2,9204752635	 0,4966568947	 1,7336118221	
 2,9404785187	 0,5466651917	 1,7356884480	
 2,9604817740	 0,5932533741	 1,7378008366	
 2,9804850292	 0,6410932541	 1,7398536205	
 3,0004882844	 0,6941890717	 1,7419397831	
 3,0204915396	 0,7503283024	 1,7438471317	
 3,0404947949	 0,8089697361	 1,7459833622	
 3,0604980501	 0,8760535717	 1,7483282089	
 3,0805013053	 0,9416794777	 1,7502784729	
 3,1005045606	 0,9925627708	 1,7523801327	
 3,1205078158	 1,0353493690	 1,7545676231	
 3,1405110710	 1,0735642910	 1,7566573620	
 3,1605143263	 1,0987210274	 1,7587053776	
 3,1805175815	 1,1195027828	 1,7608714104	
 3,2005208367	 1,1248993874	 1,7630159855	
 3,2205240919	 1,1165237427	 1,7651784420	
 3,2405273472	 1,1083567142	 1,7673587799	
 3,2605306024	 1,0863566399	 1,7694103718	
 3,2805338576	 1,0676372051	 1,7716109753	
 3,3005371129	 1,0299980640	 1,7736399174	
 3,3205403681	 0,9822082520	 1,7756032944	
 3,3405436233	 0,9520041943	 1,7778468132	
 3,3605468785	 0,9200096130	 1,7801201344	
 3,3805501338	 0,8824312687	 1,7822098732	
 3,4005533890	 0,8513760567	 1,7843580246	
 3,4205566442	 0,8260214329	 1,7866015434	
 3,4405598995	 0,7980716228	 1,7886579037	
 3,4605631547	 0,7748818398	 1,7905282974	
 3,4805664099	 0,7539618015	 1,7926394939	
 3,5005696652	 0,7312846184	 1,7948925495	
