QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 0,8903896809	 1,4466392994	
 0,0200032552	 0,8852422237	 1,4466488361	
 0,0400065105	 0,8888053894	 1,4466404915	
 0,0600097657	 0,8922410011	 1,4466428757	
 0,0800130209	 0,8881628513	 1,4466381073	
 0,1000162761	 0,8887040615	 1,4466249943	
 0,1200195314	 0,8869254589	 1,4466345310	
 0,1400227866	 0,8873772621	 1,4466404915	
 0,1600260418	 0,8961260319	 1,4466369152	
 0,1800292971	 0,8977103233	 1,4466428757	
 0,2000325523	 0,8928728104	 1,4466488361	
 0,2200358075	 0,8886003494	 1,4466452599	
 0,2400390628	 0,8933603764	 1,4466404915	
 0,2600423180	 0,8949959278	 1,4466321468	
 0,2800455732	 0,8899354935	 1,4466297626	
 0,3000488284	 0,8904063702	 1,4466345310	
 0,3200520837	 0,8976697922	 1,4466369152	
 0,3400553389	 0,8973658085	 1,4466381073	
 0,3600585941	 0,8914053440	 1,4466321468	
 0,3800618494	 0,8878123760	 1,4466261864	
 0,4000651046	 0,8920037746	 1,4466166496	
 0,4200683598	 0,8972072601	 1,4466190338	
 0,4400716150	 0,8928132057	 1,4466309547	
 0,4600748703	 0,8899593353	 1,4466333389	
 0,4800781255	 0,8951711655	 1,4466249943	
 0,5000813807	 0,8980619907	 1,4466214180	
 0,5200846360	 0,8919870853	 1,4466214180	
 0,5400878912	 0,8881330490	 1,4466214180	
 0,5600911464	 0,8965027332	 1,4466297626	
 0,5800944017	 0,8995521069	 1,4466392994	
 0,6000976569	 0,8956730366	 1,4467012882	
 0,6201009121	 0,8969414234	 1,4466202259	
 0,6401041673	 0,9285593033	 1,4466130733	
 0,6601074226	 0,9967708588	 1,4487290382	
 0,6801106778	 1,0887706280	 1,4526343346	
 0,7001139330	 1,2288093567	 1,4565491676	
 0,7201171883	 1,4120447636	 1,4603126049	
 0,7401204435	 1,5958654881	 1,4641201496	
 0,7601236987	 1,7322397232	 1,4680135250	
 0,7801269539	 1,7856800556	 1,4716541767	
 0,8001302092	 1,7358732224	 1,4756906033	
 0,8201334644	 1,6051733494	 1,4795422554	
 0,8401367196	 1,4603686333	 1,4828634262	
 0,8601399749	 1,3090980053	 1,4862728119	
 0,8801432301	 1,1530756950	 1,4894115925	
 0,9001464853	 1,0339939594	 1,4926445484	
 0,9201497406	 0,9239459038	 1,4960062504	
 0,9401529958	 0,8212971687	 1,4994657040	
 0,9601562510	 0,7425498962	 1,5032458305	
 0,9801595062	 0,6621813774	 1,5061759949	
 1,0001627615	 0,5718684196	 1,5085017681	
 1,0201660167	 0,4878234863	 1,5106987953	
 1,0401692719	 0,4189264774	 1,5129601955	
 1,0601725272	 0,3500854969	 1,5160858631	
 1,0801757824	 0,2799856663	 1,5192079544	
 1,1001790376	 0,2234852314	 1,5215289593	
 1,1201822928	 0,1806998253	 1,5235519409	
 1,1401855481	 0,1425719261	 1,5260899067	
 1,1601888033	 0,1160347462	 1,5286147594	
 1,1801920585	 0,0976228714	 1,5305948257	
 1,2001953138	 0,0837731361	 1,5323495865	
 1,2201985690	 0,0756132603	 1,5348792076	
 1,2402018242	 0,0701904297	 1,5374684334	
 1,2602050795	 0,0662839413	 1,5393459797	
 1,2802083347	 0,0642120838	 1,5417051315	
 1,3002115899	 0,0631713867	 1,5440654755	
 1,3202148451	 0,0631678104	 1,5460407734	
 1,3402181004	 0,0633585453	 1,5482461452	
 1,3602213556	 0,0635206699	 1,5506613255	
 1,3802246108	 0,0642573833	 1,5528988838	
 1,4002278661	 0,0651669502	 1,5549886227	
 1,4202311213	 0,0662553310	 1,5571534634	
 1,4402343765	 0,0676107407	 1,5593123436	
 1,4602376317	 0,0694859028	 1,5613901615	
 1,4802408870	 0,0715351105	 1,5636587143	
 1,5002441422	 0,0739192963	 1,5657722950	
 1,5202473974	 0,0763642788	 1,5678441525	
 1,5402506527	 0,0796723366	 1,5701746941	
 1,5602539079	 0,0834381580	 1,5722382069	
 1,5802571631	 0,0873017311	 1,5739059448	
 1,6002604184	 0,0920236111	 1,5759634972	
 1,6202636736	 0,0985980034	 1,5778923035	
 1,6402669288	 0,1066124439	 1,5797555447	
 1,6602701840	 0,1157534122	 1,5819704533	
 1,6802734393	 0,1282823086	 1,5840971470	
 1,7002766945	 0,1442694664	 1,5863001347	
 1,7202799497	 0,1631367207	 1,5885341167	
 1,7402832050	 0,1844334602	 1,5906512737	
 1,7602864602	 0,2087426186	 1,5927958488	
 1,7802897154	 0,2335572243	 1,5948891640	
 1,8002929707	 0,2555835247	 1,5968883038	
 1,8202962259	 0,2765655518	 1,5991282463	
 1,8402994811	 0,2980685234	 1,6015374660	
 1,8603027363	 0,3174209595	 1,6039288044	
 1,8803059916	 0,3315269947	 1,6058397293	
 1,9003092468	 0,3439927101	 1,6076290607	
 1,9203125020	 0,3605246544	 1,6095519066	
 1,9403157573	 0,3791141510	 1,6116023064	
 1,9603190125	 0,3943753242	 1,6138195992	
 1,9803222677	 0,4134142399	 1,6158413887	
 2,0003255229	 0,4358804226	 1,6178929806	
 2,0203287782	 0,4561245441	 1,6201806068	
 2,0403320334	 0,4817903042	 1,6223239899	
 2,0603352886	 0,5110013485	 1,6242206097	
 2,0803385439	 0,5347084999	 1,6262829304	
 2,1003417991	 0,5573308468	 1,6282510757	
 2,1203450543	 0,5893528461	 1,6305339336	
 2,1403483096	 0,6202709675	 1,6329717636	
 2,1603515648	 0,6482434273	 1,6348612309	
 2,1803548200	 0,6806170940	 1,6368091106	
 2,2003580752	 0,7111787796	 1,6388213634	
 2,2203613305	 0,7416975498	 1,6409373283	
 2,2403645857	 0,7771325111	 1,6429865360	
 2,2603678409	 0,8163678646	 1,6449368000	
 2,2803710962	 0,8490502834	 1,6471290588	
 2,3003743514	 0,8838760853	 1,6492903233	
 2,3203776066	 0,9326589108	 1,6513943672	
 2,3403808618	 0,9747970104	 1,6534423828	
 2,3603841171	 1,0122239590	 1,6555762291	
 2,3803873723	 1,0634732246	 1,6576910019	
 2,4003906275	 1,1306595802	 1,6595923901	
 2,4203938828	 1,1886036396	 1,6614627838	
 2,4403971380	 1,2609279156	 1,6633892059	
 2,4604003932	 1,3627839088	 1,6655206680	
 2,4804036485	 1,4571821690	 1,6678500175	
 2,5004069037	 1,5269589424	 1,6700565815	
 2,5204101589	 1,5826809406	 1,6720557213	
 2,5404134141	 1,6395270824	 1,6739821434	
 2,5604166694	 1,6621291637	 1,6760003567	
 2,5804199246	 1,6620481014	 1,6781365871	
 2,6004231798	 1,6287958622	 1,6799724102	
 2,6204264351	 1,5584123135	 1,6818451881	
 2,6404296903	 1,5038871765	 1,6839885712	
 2,6604329455	 1,4506840706	 1,6861236095	
 2,6804362007	 1,3614237309	 1,6882371902	
 2,7004394560	 1,2625169754	 1,6902804375	
 2,7204427112	 1,1801052094	 1,6922950745	
 2,7404459664	 1,1015367508	 1,6944158077	
 2,7604492217	 1,0310459137	 1,6964900494	
 2,7804524769	 0,9622299671	 1,6985261440	
 2,8004557321	 0,9012508392	 1,7006123066	
 2,8204589874	 0,8542203903	 1,7026400566	
 2,8404622426	 0,7948589325	 1,7047810555	
 2,8604654978	 0,7341337204	 1,7070329189	
 2,8804687530	 0,6815314293	 1,7091536522	
 2,9004720083	 0,6279468536	 1,7111921310	
 2,9204752635	 0,5755937099	 1,7131567001	
 2,9404785187	 0,5183601379	 1,7151999474	
 2,9604817740	 0,4659903049	 1,7173790932	
 2,9804850292	 0,4105496407	 1,7195963860	
 3,0004882844	 0,3526854515	 1,7217588425	
 3,0204915396	 0,3066635132	 1,7237544060	
 3,0404947949	 0,2568733692	 1,7257225513	
 3,0604980501	 0,2108240128	 1,7277801037	
 3,0805013053	 0,1755988598	 1,7299211025	
 3,1005045606	 0,1410996914	 1,7320275307	
 3,1205078158	 0,1137852669	 1,7341566086	
 3,1405110710	 0,0954210758	 1,7362391949	
 3,1605143263	 0,0827908516	 1,7383217812	
 3,1805175815	 0,0744843483	 1,7405486107	
 3,2005208367	 0,0704050064	 1,7424619198	
 3,2205240919	 0,0689494610	 1,7444610596	
 3,2405273472	 0,0698399544	 1,7467665672	
 3,2605306024	 0,0724542141	 1,7489135265	
 3,2805338576	 0,0754749775	 1,7510557175	
 3,3005371129	 0,0795376301	 1,7532479763	
 3,3205403681	 0,0843119621	 1,7552375793	
 3,3405436233	 0,0908815861	 1,7573261261	
 3,3605468785	 0,0993072987	 1,7597389221	
 3,3805501338	 0,1097643375	 1,7618191242	
 3,4005533890	 0,1227176189	 1,7638266087	
 3,4205566442	 0,1381111145	 1,7661261559	
 3,4405598995	 0,1568090916	 1,7681849003	
 3,4605631547	 0,1758062840	 1,7702436447	
 3,4805664099	 0,1940870285	 1,7724275589	
 3,5005696652	 0,2154994011	 1,7744088173	
