QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 1,1642861366	 1,4475810528	
 0,0200032552	 1,1638820171	 1,4475810528	
 0,0400065105	 1,1649858952	 1,4475822449	
 0,0600097657	 1,1603868008	 1,4475822449	
 0,0800130209	 1,1595523357	 1,4475858212	
 0,1000162761	 1,1543333530	 1,4475917816	
 0,1200195314	 1,1537075043	 1,4475977421	
 0,1400227866	 1,1635017395	 1,4475977421	
 0,1600260418	 1,1665523052	 1,4475917816	
 0,1800292971	 1,1690974236	 1,4475846291	
 0,2000325523	 1,1659407616	 1,4475798607	
 0,2200358075	 1,1610126495	 1,4475882053	
 0,2400390628	 1,1605453491	 1,4475858212	
 0,2600423180	 1,1599385738	 1,4475822449	
 0,2800455732	 1,1589217186	 1,4475822449	
 0,3000488284	 1,1614835262	 1,4475750923	
 0,3200520837	 1,1601984501	 1,4475893974	
 0,3400553389	 1,1659920216	 1,4475798607	
 0,3600585941	 1,1708128452	 1,4475655556	
 0,3800618494	 1,1646366119	 1,4475739002	
 0,4000651046	 1,1610949039	 1,4475834370	
 0,4200683598	 1,1551904678	 1,4475798607	
 0,4400716150	 1,1638343334	 1,4475870132	
 0,4600748703	 1,1718571186	 1,4475977421	
 0,4800781255	 1,1714732647	 1,4475846291	
 0,5000813807	 1,1688280106	 1,4475786686	
 0,5200846360	 1,1614811420	 1,4475750923	
 0,5400878912	 1,1644303799	 1,4475846291	
 0,5600911464	 1,1659920216	 1,4475965500	
 0,5800944017	 1,1593973637	 1,4475893974	
 0,6000976569	 1,1596739292	 1,4475822449	
 0,6201009121	 1,1648440361	 1,4475798607	
 0,6401041673	 1,1669659615	 1,4475774765	
 0,6601074226	 1,1662232876	 1,4475917816	
 0,6801106778	 1,1613607407	 1,4475858212	
 0,7001139330	 1,1576378345	 1,4475727081	
 0,7201171883	 1,1661517620	 1,4475750923	
 0,7401204435	 1,1754107475	 1,4475691319	
 0,7601236987	 1,1648750305	 1,4475715160	
 0,7801269539	 1,1575245857	 1,4475786686	
 0,8001302092	 1,1671352386	 1,4475798607	
 0,8201334644	 1,1759901047	 1,4475810528	
 0,8401367196	 1,1679065228	 1,4475703239	
 0,8601399749	 1,1608433723	 1,4475655556	
 0,8801432301	 1,1647403240	 1,4475655556	
 0,9001464853	 1,1647772789	 1,4475703239	
 0,9201497406	 1,1621999741	 1,4475834370	
 0,9401529958	 1,1654245853	 1,4475727081	
 0,9601562510	 1,1710000038	 1,4475727081	
 0,9801595062	 1,1689078808	 1,4475750923	
 1,0001627615	 1,1595821381	 1,4475727081	
 1,0201660167	 1,1574804783	 1,4475774765	
 1,0401692719	 1,1649489403	 1,4475846291	
 1,0601725272	 1,1659312248	 1,4480948448	
 1,0801757824	 1,1679565907	 1,4480566978	
 1,1001790376	 1,1987864971	 1,4480900764	
 1,1201822928	 1,2575125694	 1,4503896236	
 1,1401855481	 1,3210046291	 1,4542508125	
 1,1601888033	 1,3954341412	 1,4581739902	
 1,1801920585	 1,4904975891	 1,4618945122	
 1,2001953138	 1,5971159935	 1,4655506611	
 1,2201985690	 1,7261850834	 1,4693176746	
 1,2402018242	 1,8433940411	 1,4728581905	
 1,2602050795	 1,9717311859	 1,4766860008	
 1,2802083347	 2,1250259876	 1,4805936813	
 1,3002115899	 2,2532832623	 1,4838778973	
 1,3202148451	 2,3804199696	 1,4870846272	
 1,3402181004	 2,5119543076	 1,4902448654	
 1,3602213556	 2,6421308517	 1,4934301376	
 1,3802246108	 2,7737545967	 1,4967417717	
 1,4002278661	 2,9095792770	 1,5001988411	
 1,4202311213	 3,0281496048	 1,5035903454	
 1,4402343765	 3,1692671776	 1,5061640739	
 1,4602376317	 3,3138513565	 1,5082335472	
 1,4802408870	 3,4300279617	 1,5104758739	
 1,5002441422	 3,5833203793	 1,5128529072	
 1,5202473974	 3,7410187721	 1,5159642696	
 1,5402506527	 3,9279615879	 1,5192258358	
 1,5602539079	 4,1732692719	 1,5219080448	
 1,5802571631	 4,4338521957	 1,5233886242	
 1,6002604184	 4,7240757942	 1,5252137184	
 1,6202636736	 4,9556436539	 1,5279757977	
 1,6402669288	 5,0750732422	 1,5302646160	
 1,6602701840	 5,1246786118	 1,5318608284	
 1,6802734393	 4,9440598488	 1,5340864658	
 1,7002766945	 4,5280990601	 1,5367949009	
 1,7202799497	 4,0691938400	 1,5389537811	
 1,7402832050	 3,6014688015	 1,5412116051	
 1,7602864602	 3,1780183315	 1,5433871746	
 1,7802897154	 2,7767050266	 1,5454030037	
 1,8002929707	 2,3714256287	 1,5474295616	
 1,8202962259	 1,9738316536	 1,5497195721	
 1,8402994811	 1,6014742851	 1,5519976616	
 1,8603027363	 1,2923550606	 1,5538990498	
 1,8803059916	 1,0168325901	 1,5559494495	
 1,9003092468	 0,7999205589	 1,5581357479	
 1,9203125020	 0,6399393082	 1,5601503849	
 1,9403157573	 0,5163347721	 1,5623271465	
 1,9603190125	 0,4317796230	 1,5645384789	
 1,9803222677	 0,3695821762	 1,5665948391	
 2,0003255229	 0,3304564953	 1,5686237812	
 2,0203287782	 0,3082954884	 1,5708780289	
 2,0403320334	 0,2890694141	 1,5728724003	
 2,0603352886	 0,2788937092	 1,5746426582	
 2,0803385439	 0,2740740776	 1,5765690804	
 2,1003417991	 0,2722728252	 1,5783882141	
 2,1203450543	 0,2750909328	 1,5803623199	
 2,1403483096	 0,2760255337	 1,5824246407	
 2,1603515648	 0,2774953842	 1,5845608711	
 2,1803548200	 0,2830111980	 1,5867507458	
 2,2003580752	 0,2898025513	 1,5889537334	
 2,2203613305	 0,2971374989	 1,5909457207	
 2,2403645857	 0,3079307079	 1,5929090977	
 2,2603678409	 0,3177690506	 1,5949261189	
 2,2803710962	 0,3294229507	 1,5967452526	
 2,3003743514	 0,3438079357	 1,5987896919	
 2,3203776066	 0,3616702557	 1,6010880470	
 2,3403808618	 0,3815090656	 1,6032791138	
 2,3603841171	 0,4055809975	 1,6051554680	
 2,3803873723	 0,4363703728	 1,6070294380	
 2,4003906275	 0,4645502567	 1,6090381145	
 2,4203938828	 0,4956579208	 1,6110694408	
 2,4403971380	 0,5341315269	 1,6130423546	
 2,4604003932	 0,5779051781	 1,6149961948	
 2,4804036485	 0,6225740910	 1,6169500351	
 2,5004069037	 0,6699180603	 1,6189801693	
 2,5204101589	 0,7183182240	 1,6211700439	
 2,5404134141	 0,7590806484	 1,6232192516	
 2,5604166694	 0,8022606373	 1,6251587868	
 2,5804199246	 0,8406639099	 1,6272020340	
 2,6004231798	 0,8712708950	 1,6293644905	
 2,6204264351	 0,9061777592	 1,6316628456	
 2,6404296903	 0,9259796143	 1,6337823868	
 2,6604329455	 0,9390962124	 1,6356956959	
 2,6804362007	 0,9592139721	 1,6375064850	
 2,7004394560	 0,9708476067	 1,6395270824	
 2,7204427112	 0,9962081909	 1,6416966915	
 2,7404459664	 1,0308659077	 1,6436088085	
 2,7604492217	 1,0526013374	 1,6455101967	
 2,7804524769	 1,0769617558	 1,6476047039	
 2,8004557321	 1,1056411266	 1,6497302055	
 2,8204589874	 1,1318445206	 1,6517817974	
 2,8404622426	 1,1637866497	 1,6538119316	
 2,8604654978	 1,2020707130	 1,6560149193	
 2,8804687530	 1,2371897697	 1,6579914093	
 2,9004720083	 1,2815392017	 1,6596436501	
 2,9204752635	 1,3310098648	 1,6615343094	
 2,9404785187	 1,3742494583	 1,6635203362	
 2,9604817740	 1,4243710041	 1,6655623913	
 2,9804850292	 1,4821314812	 1,6677665710	
 3,0004882844	 1,5406489372	 1,6699147224	
 3,0204915396	 1,5928375721	 1,6719079018	
 3,0404947949	 1,6459739208	 1,6737055779	
 3,0604980501	 1,7110514641	 1,6756582260	
 3,0805013053	 1,7704713345	 1,6778492928	
 3,1005045606	 1,8257498741	 1,6796541214	
 3,1205078158	 1,8907356262	 1,6814184189	
 3,1405110710	 1,9506454468	 1,6833591461	
 3,1605143263	 2,0111083984	 1,6854298115	
 3,1805175815	 2,0835053921	 1,6875600815	
 3,2005208367	 2,1422803402	 1,6895484924	
 3,2205240919	 2,2105228901	 1,6914272308	
 3,2405273472	 2,2951853275	 1,6933774948	
 3,2605306024	 2,3675453663	 1,6954135895	
 3,2805338576	 2,4348688126	 1,6974592209	
 3,3005371129	 2,4995577335	 1,6995215416	
 3,3205403681	 2,5615286827	 1,7014193535	
 3,3405436233	 2,6437306404	 1,7034935951	
 3,3605468785	 2,7288770676	 1,7057204247	
 3,3805501338	 2,7795016766	 1,7078232765	
 3,4005533890	 2,8287279606	 1,7097830772	
 3,4205566442	 2,9163146019	 1,7117094994	
 3,4405598995	 2,9916489124	 1,7136454582	
 3,4605631547	 3,0636382103	 1,7156291008	
 3,4805664099	 3,1324255466	 1,7177212238	
 3,5005696652	 3,2089304924	 1,7198324203	
