QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 0,00000E+000	 1,6378271580	 1,4460480213	
 0,0200032552	 1,6356480122	 1,4460480213	
 0,0400065105	 1,6382753849	 1,4460432529	
 0,0600097657	 1,6347682476	 1,4460456371	
 0,0800130209	 1,6318786144	 1,4460563660	
 0,1000162761	 1,6356801987	 1,4460372925	
 0,1200195314	 1,6354370117	 1,4460408688	
 0,1400227866	 1,6384840012	 1,4460444450	
 0,1600260418	 1,6415047646	 1,4460432529	
 0,1800292971	 1,6479003429	 1,4460527897	
 0,2000325523	 1,6497993469	 1,4460480213	
 0,2200358075	 1,6391849518	 1,4460456371	
 0,2400390628	 1,6351616383	 1,4460444450	
 0,2600423180	 1,6394448280	 1,4460492134	
 0,2800455732	 1,6334259510	 1,4460551739	
 0,3000488284	 1,6280925274	 1,4460444450	
 0,3200520837	 1,6409504414	 1,4460313320	
 0,3400553389	 1,6461062431	 1,4460384846	
 0,3600585941	 1,6383028030	 1,4460492134	
 0,3800618494	 1,6404533386	 1,4460539818	
 0,4000651046	 1,6394329071	 1,4460575581	
 0,4200683598	 1,6344058514	 1,4460575581	
 0,4400716150	 1,6419279575	 1,4460515976	
 0,4600748703	 1,6436672211	 1,4460480213	
 0,4800781255	 1,6332340240	 1,4460408688	
 0,5000813807	 1,6325390339	 1,4460301399	
 0,5200846360	 1,6375601292	 1,4460289478	
 0,5400878912	 1,6318202019	 1,4460396767	
 0,5600911464	 1,6309940815	 1,4460420609	
 0,5800944017	 1,6327512264	 1,4460396767	
 0,6000976569	 1,6311335564	 1,4460408688	
 0,6201009121	 1,6326153278	 1,4460420609	
 0,6401041673	 1,6366779804	 1,4460432529	
 0,6601074226	 1,6366159916	 1,4460372925	
 0,6801106778	 1,6324889660	 1,4460420609	
 0,7001139330	 1,6390836239	 1,4460504055	
 0,7201171883	 1,6383028030	 1,4460587502	
 0,7401204435	 1,6295218468	 1,4460539818	
 0,7601236987	 1,6299426556	 1,4460444450	
 0,7801269539	 1,6379475594	 1,4460480213	
 0,8001302092	 1,6417312622	 1,4460432529	
 0,8201334644	 1,6434144974	 1,4460206032	
 0,8401367196	 1,6418325901	 1,4458703995	
 0,8601399749	 1,6773092747	 1,4457643032	
 0,8801432301	 1,7785573006	 1,4475417137	
 0,9001464853	 1,9321286678	 1,4511752129	
 0,9201497406	 2,1168720722	 1,4551079273	
 0,9401529958	 2,2933077812	 1,4588034153	
 0,9601562510	 2,4760460854	 1,4625787735	
 0,9801595062	 2,6921272278	 1,4663875103	
 1,0001627615	 2,9441142082	 1,4700651169	
 1,0201660167	 3,2237303257	 1,4737558365	
 1,0401692719	 3,5224223137	 1,4777100086	
 1,0601725272	 3,9070034027	 1,4814305305	
 1,0801757824	 4,3768787384	 1,4845681190	
 1,1001790376	 4,8488926888	 1,4876997471	
 1,1201822928	 5,1938524246	 1,4912104607	
 1,1401855481	 5,2805576324	 1,4943206310	
 1,1601888033	 5,1776227951	 1,4974105358	
 1,1801920585	 4,8871111870	 1,5007877350	
 1,2001953138	 4,4524278641	 1,5035748482	
 1,2201985690	 4,0208554268	 1,5066945553	
 1,2402018242	 3,6077725887	 1,5093410015	
 1,2602050795	 3,1784081459	 1,5111482143	
 1,2802083347	 2,7730607986	 1,5136957169	
 1,3002115899	 2,4433183670	 1,5168046951	
 1,3202148451	 2,1359312534	 1,5194427967	
 1,3402181004	 1,8447566032	 1,5218949318	
 1,3602213556	 1,5665340424	 1,5244340897	
 1,3802246108	 1,2902700901	 1,5269446373	
 1,4002278661	 1,0358488560	 1,5292048454	
 1,4202311213	 0,8142435551	 1,5311944485	
 1,4402343765	 0,6398963928	 1,5325689316	
 1,4602376317	 0,4998350143	 1,5346956253	
 1,4802408870	 0,3740513325	 1,5373277664	
 1,5002441422	 0,2763354778	 1,5393304825	
 1,5202473974	 0,2084743977	 1,5414762497	
 1,5402506527	 0,1599764824	 1,5435969830	
 1,5602539079	 0,1293098927	 1,5457248688	
 1,5802571631	 0,1084315777	 1,5479397774	
 1,6002604184	 0,0964295864	 1,5502500534	
 1,6202636736	 0,0881016254	 1,5524172783	
 1,6402669288	 0,0806784630	 1,5544617176	
 1,6602701840	 0,0753319263	 1,5567255020	
 1,6802734393	 0,0723516941	 1,5588378906	
 1,7002766945	 0,0710070133	 1,5608775616	
 1,7202799497	 0,0694298744	 1,5632545948	
 1,7402832050	 0,0687956810	 1,5654885769	
 1,7602864602	 0,0684475899	 1,5673518181	
 1,7802897154	 0,0688230991	 1,5693604946	
 1,8002929707	 0,0705254078	 1,5715610981	
 1,8202962259	 0,0723838806	 1,5734422207	
 1,8402994811	 0,0766384602	 1,5752875805	
 1,8603027363	 0,0821375847	 1,5772354603	
 1,8803059916	 0,0887215137	 1,5790379047	
 1,9003092468	 0,0965797901	 1,5811836720	
 1,9203125020	 0,1060140133	 1,5835773945	
 1,9403157573	 0,1213181019	 1,5854799747	
 1,9603190125	 0,1401543617	 1,5875196457	
 1,9803222677	 0,1628708839	 1,5897810459	
 2,0003255229	 0,1947283745	 1,5916860104	
 2,0203287782	 0,2324748039	 1,5938496590	
 2,0403320334	 0,2778744698	 1,5958297253	
 2,0603352886	 0,3325152397	 1,5978479385	
 2,0803385439	 0,3914606571	 1,6002702713	
 2,1003417991	 0,4550743103	 1,6026318073	
 2,1203450543	 0,5198037624	 1,6047000885	
 2,1403483096	 0,5807936192	 1,6063964367	
 2,1603515648	 0,6374883652	 1,6083073616	
 2,1803548200	 0,6896650791	 1,6104114056	
 2,2003580752	 0,7378947735	 1,6123747826	
 2,2203613305	 0,7793688774	 1,6143357754	
 2,2403645857	 0,8161890507	 1,6164386272	
 2,2603678409	 0,8567464352	 1,6186022758	
 2,2803710962	 0,8959841728	 1,6208302975	
 2,3003743514	 0,9266638756	 1,6230773926	
 2,3203776066	 0,9622287750	 1,6249310970	
 2,3403808618	 0,9998810291	 1,6268193722	
 2,3603841171	 1,0437011719	 1,6290009022	
 2,3803873723	 1,0941267014	 1,6313433647	
 2,4003906275	 1,1441767216	 1,6334939003	
 2,4203938828	 1,1985659599	 1,6353905201	
 2,4403971380	 1,2596309185	 1,6373574734	
 2,4604003932	 1,3178014755	 1,6394853592	
 2,4804036485	 1,3763201237	 1,6415297985	
 2,5004069037	 1,4435827732	 1,6433203220	
 2,5204101589	 1,5157699585	 1,6453301907	
 2,5404134141	 1,5875637531	 1,6475379467	
 2,5604166694	 1,6575396061	 1,6496956348	
 2,5804199246	 1,7337369919	 1,6518032551	
 2,6004231798	 1,8062984943	 1,6538619995	
 2,6204264351	 1,8941795826	 1,6559910774	
 2,6404296903	 1,9892287254	 1,6579949856	
 2,6604329455	 2,0826768875	 1,6597735882	
 2,6804362007	 2,1752870083	 1,6616725922	
 2,7004394560	 2,2382318974	 1,6637134552	
 2,7204427112	 2,3000109196	 1,6658425331	
 2,7404459664	 2,3883402348	 1,6681003571	
 2,7604492217	 2,4793839455	 1,6703462601	
 2,7804524769	 2,5923812389	 1,6722905636	
 2,8004557321	 2,7108061314	 1,6741406918	
 2,8204589874	 2,7911114693	 1,6762304306	
 2,8404622426	 2,8772544861	 1,6783416271	
 2,8604654978	 3,0046224594	 1,6802060604	
 2,8804687530	 3,1500279903	 1,6821146011	
 2,9004720083	 3,3000624180	 1,6842007637	
 2,9204752635	 3,4719026089	 1,6863703728	
 2,9404785187	 3,6758482456	 1,6884982586	
 2,9604817740	 3,9270484447	 1,6905963421	
 2,9804850292	 4,2202367783	 1,6925823689	
 3,0004882844	 4,4905304909	 1,6945528984	
 3,0204915396	 4,6844506264	 1,6966962814	
 3,0404947949	 4,7832002640	 1,6988170147	
 3,0604980501	 4,8113465309	 1,7008769512	
 3,0805013053	 4,7853803635	 1,7029249668	
 3,1005045606	 4,6520128250	 1,7049932480	
 3,1205078158	 4,4724917412	 1,7072141171	
 3,1405110710	 4,2693448067	 1,7093610764	
 3,1605143263	 3,9767265320	 1,7113780975	
 3,1805175815	 3,6753559113	 1,7134201527	
 3,2005208367	 3,4304928780	 1,7154884338	
 3,2205240919	 3,1691312790	 1,7176055908	
 3,2405273472	 2,8693521023	 1,7197644711	
 3,2605306024	 2,5880181789	 1,7218875885	
 3,2805338576	 2,3354959488	 1,7239058018	
 3,3005371129	 2,0886492729	 1,7259430885	
 3,3205403681	 1,8367779255	 1,7280030251	
 3,3405436233	 1,6065418720	 1,7300379276	
 3,3605468785	 1,4052128792	 1,7320549488	
 3,3805501338	 1,2063419819	 1,7341578007	
 3,4005533890	 0,9916841984	 1,7362129688	
 3,4205566442	 0,7822203636	 1,7382419109	
 3,4405598995	 0,6117427349	 1,7404401302	
 3,4605631547	 0,4717624187	 1,7423665524	
 3,4805664099	 0,3470158577	 1,7443609238	
 3,5005696652	 0,2474009991	 1,7467403412	
