QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 6,1610026107	 1,1794137955	 1,6810536385	
 6,1810058659	 1,0874223709	 1,6830515862	
 6,2010091211	 1,0110592842	 1,6852605343	
 6,2210123764	 0,9383642673	 1,6873943806	
 6,2410156316	 0,8713233471	 1,6894400120	
 6,2610188868	 0,8260965347	 1,6914713383	
 6,2810221420	 0,7823932171	 1,6935002804	
 6,3010253973	 0,7467007637	 1,6955745220	
 6,3210286525	 0,7243955135	 1,6977417469	
 6,3410319077	 0,6930863857	 1,6997933388	
 6,3610351630	 0,6565070152	 1,7017352581	
 6,3810384182	 0,6236124039	 1,7038059235	
 6,4010416734	 0,5908071995	 1,7060101032	
 6,4210449287	 0,5569708347	 1,7081761360	
 6,4410481839	 0,5233967304	 1,7102706432	
 6,4610514391	 0,4884445667	 1,7123556137	
 6,4810546943	 0,4588103294	 1,7144036293	
 6,5010579496	 0,4335403442	 1,7163705826	
 6,5210612048	 0,4056298733	 1,7183637619	
 6,5410644600	 0,3744792938	 1,7203867435	
 6,5610677153	 0,3412878513	 1,7224991322	
 6,5810709705	 0,3078925610	 1,7245459557	
 6,6010742257	 0,2755987644	 1,7265796661	
 6,6210774809	 0,2470147610	 1,7288124561	
 6,6410807362	 0,2174913883	 1,7308962345	
 6,6610839914	 0,1850843430	 1,7328178883	
 6,6810872466	 0,1594507694	 1,7348158360	
 6,7010905019	 0,1413810253	 1,7369341850	
 6,7210937571	 0,1267218590	 1,7389595509	
 6,7410970123	 0,1155865192	 1,7411112785	
 6,7611002676	 0,1054275036	 1,7429721355	
 6,7811035228	 0,0981950760	 1,7448747158	
 6,8011067780	 0,0967311859	 1,7471754551	
 6,8211100332	 0,0993394852	 1,7492425442	
 6,8411132885	 0,1073658466	 1,7512214184	
 6,8611165437	 0,1190447807	 1,7533302307	
 6,8811197989	 0,1338851452	 1,7553639412	
 6,9011230542	 0,1540446281	 1,7574250698	
 6,9211263094	 0,1777744293	 1,7596900463	
 6,9411295646	 0,2046167850	 1,7617571354	
 6,9611328198	 0,2290248871	 1,7639935017	
 6,9811360751	 0,2515280247	 1,7663288116	
 7,0011393303	 0,2720212936	 1,7682838440	
 7,0211425855	 0,2878332138	 1,7702293396	
 7,0411458408	 0,3040432930	 1,7722833157	
 7,0611490960	 0,3209793568	 1,7742013931	
 7,0811523512	 0,3384017944	 1,7762196064	
 7,1011556065	 0,3652155399	 1,7784309387	
 7,1211588617	 0,3952360153	 1,7806541920	
 7,1411621169	 0,4150044918	 1,7827630043	
 7,1611653721	 0,4244637489	 1,7849600315	
 7,1811686274	 0,4274511337	 1,7872023582	
 7,2011718826	 0,4329597950	 1,7890965939	
 7,2211751378	 0,4464411736	 1,7910003662	
 7,2411783931	 0,4678273201	 1,7931628227	
 7,2611816483	 0,5042898655	 1,7952799797	
 7,2811849035	 0,5488121510	 1,7972600460	
 7,3011881587	 0,5826389790	 1,7994487286	
 7,3211914140	 0,6071805954	 1,8016016483	
 7,3411946692	 0,6325340271	 1,8035185337	
 7,3611979244	 0,6595754623	 1,8055069447	
 7,3812011797	 0,6824517250	 1,8075346947	
 7,4012044349	 0,7014787197	 1,8094789982	
 7,4212076901	 0,7210052013	 1,8114936352	
 7,4412109454	 0,7462024689	 1,8137300014	
 7,4612142006	 0,7862234116	 1,8158221245	
 7,4812174558	 0,8270144463	 1,8178939819	
 7,5012207110	 0,8596682549	 1,8200623989	
 7,5212239663	 0,8962631226	 1,8222308159	
 7,5412272215	 0,9363806248	 1,8242835999	
 7,5612304767	 0,9744548798	 1,8261742592	
 7,5812337320	 1,0181558132	 1,8281674385	
 7,6012369872	 1,0635972023	 1,8301701546	
 7,6212402424	 1,1015033722	 1,8320310116	
 7,6412434976	 1,1574923992	 1,8338942528	
 7,6612467529	 1,2306106091	 1,8358409405	
 7,6812500081	 1,3149452209	 1,8378281593	
 7,7012532633	 1,4195799828	 1,8397533894	
 7,7212565186	 1,5142989159	 1,8418705463	
 7,7412597738	 1,5808749199	 1,8439936638	
 7,7612630290	 1,6205668449	 1,8459188938	
 7,7812662843	 1,6362285614	 1,8478024006	
 7,8012695395	 1,6218793392	 1,8498277664	
 7,8212727947	 1,5859961510	 1,8519949913	
 7,8412760499	 1,5344297886	 1,8542039394	
 7,8612793052	 1,4676547050	 1,8564176559	
 7,8812825604	 1,3851594925	 1,8584406376	
 7,9012858156	 1,2820434570	 1,8604218960	
 7,9212890709	 1,1830449104	 1,8624579906	
 7,9412923261	 1,0758483410	 1,8646860123	
 7,9612955813	 0,9771251678	 1,8666398525	
 7,9812988365	 0,9396576881	 1,8685865402	
 8,0013020918	 0,9120845795	 1,8708455563	
 8,0213053470	 0,8653199673	 1,8729424477	
 8,0413086022	 0,8186697960	 1,8749260902	
 8,0613118575	 0,7628273964	 1,8770539761	
 8,0813151127	 0,7128465176	 1,8790757656	
 8,1013183679	 0,6714951992	 1,8809187412	
 8,1213216232	 0,6341767311	 1,8830835819	
 8,1413248784	 0,6029629707	 1,8853342533	
 8,1613281336	 0,5761718750	 1,8873262405	
 8,1813313888	 0,5528807640	 1,8892228603	
 8,2013346441	 0,5279588699	 1,8914604187	
 8,2213378993	 0,5006122589	 1,8937587738	
 8,2413411545	 0,4749560356	 1,8959522247	
 8,2613444098	 0,4516577721	 1,8981111050	
 8,2813476650	 0,4299485683	 1,9002008438	
 8,3013509202	 0,4057586193	 1,9023907185	
 8,3213541754	 0,3778398037	 1,9042825699	
 8,3413574307	 0,3527665138	 1,9060349464	
 8,3613606859	 0,3334975243	 1,9081521034	
 8,3813639411	 0,3168225288	 1,9103133678	
 8,4013671964	 0,3021907806	 1,9123852253	
 8,4213704516	 0,2910518646	 1,9144868851	
 8,4413737068	 0,2835345268	 1,9165682793	
 8,4613769621	 0,2777659893	 1,9189357758	
 8,4813802173	 0,2758395672	 1,9211828709	
 8,5013834725	 0,2775514126	 1,9231557846	
 8,5213867277	 0,2813220024	 1,9252121449	
 8,5413899830	 0,2886629105	 1,9270968437	
 8,5613932382	 0,3002142906	 1,9289410114	
 8,5813964934	 0,3133356571	 1,9309306145	
 8,6013997487	 0,3269934654	 1,9330000877	
 8,6214030039	 0,3412330151	 1,9347679615	
 8,6414062591	 0,3540134430	 1,9365298748	
 8,6614095144	 0,3657555580	 1,9388198853	
 8,6814127696	 0,3776252270	 1,9411599636	
 8,7014160248	 0,3866112232	 1,9431304932	
 8,7214192800	 0,3972220421	 1,9452154636	
 8,7414225353	 0,4134190083	 1,9477045536	
 8,7614257905	 0,4332172871	 1,9499087334	
 8,7814290457	 0,4572129250	 1,9518816471	
 8,8014323010	 0,4807889462	 1,9540333748	
 8,8214355562	 0,4987335205	 1,9562280178	
